Date,Time,Open,High,Low,Close,Tickvol,Vol,Spread
2021.02.08,18:00:00,1836.73,1838.43,1834.02,1837.65,23426,0,0
2021.02.08,19:00:00,1837.65,1838.11,1831.63,1832.79,14753,0,0
2021.02.08,20:00:00,1832.72,1833.65,1830.91,1831.23,15091,0,0
2021.02.08,21:00:00,1831.28,1833.04,1830.36,1832.18,9818,0,0
2021.02.08,22:00:00,1832.18,1834.79,1829.69,1829.98,12577,0,0
2021.02.08,23:00:00,1829.79,1831.83,1829.58,1830.13,5151,0,0
2021.02.09,01:00:00,1830.07,1831.38,1828.83,1830.56,4805,0,0
2021.02.09,02:00:00,1830.62,1834.43,1829.99,1834.08,7003,0,0
2021.02.09,03:00:00,1834.05,1838.59,1833.86,1836.87,13234,0,0
2021.02.09,04:00:00,1836.88,1841.80,1836.69,1841.35,13124,0,0
2021.02.09,05:00:00,1841.32,1842.52,1839.46,1839.62,8631,0,0
2021.02.09,06:00:00,1839.68,1843.34,1838.94,1841.22,6513,0,0
2021.02.09,07:00:00,1841.23,1841.92,1838.16,1840.02,9360,0,0
2021.02.09,08:00:00,1840.06,1840.28,1838.19,1839.91,10911,0,0
2021.02.09,09:00:00,1840.18,1843.79,1838.19,1843.06,12744,0,0
2021.02.09,10:00:00,1842.99,1845.22,1838.58,1844.10,15964,0,0
2021.02.09,11:00:00,1844.21,1848.56,1842.74,1846.57,14771,0,0
2021.02.09,12:00:00,1846.61,1847.55,1841.48,1841.81,12430,0,0
2021.02.09,13:00:00,1841.90,1844.99,1841.36,1843.71,12485,0,0
2021.02.09,14:00:00,1843.67,1844.23,1841.40,1842.70,11500,0,0
2021.02.09,15:00:00,1842.75,1847.16,1839.01,1846.91,23681,0,0
2021.02.09,16:00:00,1847.14,1847.54,1832.15,1837.01,32261,0,0
2021.02.09,17:00:00,1837.10,1845.81,1837.00,1839.43,28393,0,0
2021.02.09,18:00:00,1839.46,1839.92,1835.52,1836.00,21238,0,0
2021.02.09,19:00:00,1835.91,1839.01,1835.52,1838.01,16517,0,0
2021.02.09,20:00:00,1837.93,1838.68,1834.35,1834.98,13119,0,0
2021.02.09,21:00:00,1834.93,1837.59,1834.83,1837.52,10714,0,0
2021.02.09,22:00:00,1837.50,1837.58,1834.95,1835.92,8038,0,0
2021.02.09,23:00:00,1835.86,1838.33,1834.94,1837.64,3963,0,0
2021.02.10,01:00:00,1838.02,1839.52,1836.00,1836.25,4489,0,0
2021.02.10,02:00:00,1836.21,1838.19,1835.35,1836.57,6104,0,0
2021.02.10,03:00:00,1836.56,1840.18,1834.05,1839.67,14048,0,0
2021.02.10,04:00:00,1839.77,1842.44,1838.89,1841.50,10406,0,0
2021.02.10,05:00:00,1841.49,1845.23,1841.07,1843.31,8155,0,0
2021.02.10,06:00:00,1843.31,1844.28,1841.93,1843.84,5156,0,0
2021.02.10,07:00:00,1843.79,1845.43,1842.08,1842.73,9117,0,0
2021.02.10,08:00:00,1842.70,1843.94,1840.87,1843.53,8488,0,0
2021.02.10,09:00:00,1843.38,1846.98,1843.12,1845.81,10312,0,0
2021.02.10,10:00:00,1845.88,1846.31,1841.96,1845.03,13993,0,0
2021.02.10,11:00:00,1845.03,1845.87,1839.06,1839.38,13853,0,0
2021.02.10,12:00:00,1839.37,1843.48,1839.37,1841.53,10886,0,0
2021.02.10,13:00:00,1841.62,1843.00,1839.02,1840.83,10410,0,0
2021.02.10,14:00:00,1840.86,1841.59,1837.71,1838.51,13606,0,0
2021.02.10,15:00:00,1838.40,1855.35,1837.73,1851.17,23374,0,0
2021.02.10,16:00:00,1850.99,1853.79,1840.67,1841.71,23797,0,0
2021.02.10,17:00:00,1841.67,1845.54,1835.83,1841.10,23336,0,0
2021.02.10,18:00:00,1841.21,1841.65,1834.92,1841.17,20712,0,0
2021.02.10,19:00:00,1841.13,1842.93,1837.75,1842.22,15566,0,0
2021.02.10,20:00:00,1842.25,1843.64,1841.31,1843.00,11366,0,0
2021.02.10,21:00:00,1842.94,1846.37,1842.23,1843.12,12323,0,0
2021.02.10,22:00:00,1843.26,1843.36,1840.79,1842.44,11172,0,0
2021.02.10,23:00:00,1842.61,1842.91,1841.98,1842.35,3515,0,0
2021.02.11,01:00:00,1843.08,1844.27,1841.63,1842.01,3641,0,0
2021.02.11,02:00:00,1842.03,1842.18,1839.65,1839.77,4877,0,0
2021.02.11,03:00:00,1839.73,1841.23,1837.29,1838.83,6400,0,0
2021.02.11,04:00:00,1838.83,1838.84,1835.05,1837.90,7335,0,0
2021.02.11,05:00:00,1837.91,1838.51,1834.03,1837.48,6811,0,0
2021.02.11,06:00:00,1837.51,1838.34,1835.56,1835.87,5633,0,0
2021.02.11,07:00:00,1835.91,1837.48,1835.19,1836.93,5681,0,0
2021.02.11,08:00:00,1836.95,1843.96,1836.37,1842.54,7566,0,0
2021.02.11,09:00:00,1842.60,1843.97,1841.18,1843.14,12203,0,0
2021.02.11,10:00:00,1843.12,1845.87,1841.06,1842.28,14797,0,0
2021.02.11,11:00:00,1842.29,1844.78,1841.52,1842.61,9444,0,0
2021.02.11,12:00:00,1842.63,1843.07,1840.38,1840.53,7803,0,0
2021.02.11,13:00:00,1840.52,1842.84,1839.52,1841.77,8826,0,0
2021.02.11,14:00:00,1841.80,1843.77,1840.77,1843.35,9793,0,0
2021.02.11,15:00:00,1843.30,1847.54,1842.91,1843.43,16288,0,0
2021.02.11,16:00:00,1843.44,1844.28,1838.78,1842.41,21439,0,0
2021.02.11,17:00:00,1842.45,1842.83,1837.67,1838.62,22134,0,0
2021.02.11,18:00:00,1838.62,1839.09,1828.51,1830.07,22343,0,0
2021.02.11,19:00:00,1830.10,1831.30,1823.02,1826.49,27460,0,0
2021.02.11,20:00:00,1826.37,1827.40,1823.80,1825.41,17633,0,0
2021.02.11,21:00:00,1825.52,1825.54,1821.20,1824.43,13022,0,0
2021.02.11,22:00:00,1824.43,1826.56,1823.51,1826.26,9347,0,0
2021.02.11,23:00:00,1826.28,1826.71,1825.28,1825.47,3849,0,0
2021.02.12,01:00:00,1825.67,1827.29,1825.09,1826.72,3183,0,0
2021.02.12,02:00:00,1826.71,1827.94,1823.72,1824.16,5736,0,0
2021.02.12,03:00:00,1824.05,1825.40,1821.74,1823.52,6002,0,0
2021.02.12,04:00:00,1823.50,1823.50,1819.36,1819.69,5597,0,0
2021.02.12,05:00:00,1819.73,1822.71,1819.63,1821.94,5509,0,0
2021.02.12,06:00:00,1821.97,1823.57,1821.57,1822.59,3760,0,0
2021.02.12,07:00:00,1822.58,1824.35,1821.66,1823.97,5058,0,0
2021.02.12,08:00:00,1823.96,1824.02,1818.73,1818.77,6761,0,0
2021.02.12,09:00:00,1818.82,1820.80,1816.41,1817.37,11746,0,0
2021.02.12,10:00:00,1817.44,1817.87,1812.48,1817.06,17414,0,0
2021.02.12,11:00:00,1817.11,1819.30,1815.77,1817.94,14282,0,0
2021.02.12,12:00:00,1817.80,1822.05,1815.52,1820.55,12264,0,0
2021.02.12,13:00:00,1820.63,1820.75,1817.53,1818.72,10247,0,0
2021.02.12,14:00:00,1818.77,1819.41,1815.43,1818.09,13345,0,0
2021.02.12,15:00:00,1818.02,1819.27,1810.52,1815.69,25196,0,0
2021.02.12,16:00:00,1815.67,1820.73,1812.29,1814.71,25835,0,0
2021.02.12,17:00:00,1814.59,1830.68,1814.23,1828.25,26333,0,0
2021.02.12,18:00:00,1828.40,1829.43,1824.03,1824.50,22519,0,0
2021.02.12,19:00:00,1824.41,1825.12,1819.19,1819.61,15023,0,0
2021.02.12,20:00:00,1819.57,1824.21,1818.97,1822.35,14714,0,0
2021.02.12,21:00:00,1822.35,1823.17,1818.40,1819.32,9881,0,0
2021.02.12,22:00:00,1819.30,1821.58,1817.44,1821.50,9439,0,0
2021.02.12,23:00:00,1821.50,1824.17,1820.95,1824.17,2541,0,0
2021.02.15,01:00:00,1825.40,1826.21,1820.11,1820.94,7232,0,0
2021.02.15,02:00:00,1821.04,1823.39,1820.04,1822.89,6612,0,0
2021.02.15,03:00:00,1823.06,1827.03,1821.62,1826.95,8474,0,0
2021.02.15,04:00:00,1826.93,1827.02,1824.22,1825.12,6680,0,0
2021.02.15,05:00:00,1825.17,1826.62,1823.83,1826.22,6083,0,0
2021.02.15,06:00:00,1826.25,1826.73,1821.49,1822.71,7050,0,0
2021.02.15,07:00:00,1822.63,1825.33,1821.87,1824.95,7070,0,0
2021.02.15,08:00:00,1824.99,1825.12,1817.72,1818.77,11103,0,0
2021.02.15,09:00:00,1818.71,1819.71,1816.57,1817.20,12829,0,0
2021.02.15,10:00:00,1817.09,1820.27,1816.74,1818.32,14712,0,0
2021.02.15,11:00:00,1818.34,1819.47,1817.58,1818.18,9306,0,0
2021.02.15,12:00:00,1818.16,1820.11,1816.07,1818.52,11274,0,0
2021.02.15,13:00:00,1818.54,1821.53,1818.04,1820.51,9637,0,0
2021.02.15,14:00:00,1820.53,1824.33,1819.31,1821.45,12028,0,0
2021.02.15,15:00:00,1821.39,1822.30,1817.06,1817.85,12997,0,0
2021.02.15,16:00:00,1817.84,1820.78,1816.07,1818.50,13395,0,0
2021.02.15,17:00:00,1818.52,1818.61,1816.42,1818.10,11018,0,0
2021.02.15,18:00:00,1818.04,1820.88,1817.66,1820.13,9149,0,0
2021.02.15,19:00:00,1820.10,1820.36,1817.02,1818.72,6493,0,0
2021.02.15,20:00:00,1818.75,1818.75,1818.01,1818.01,8,0,0
2021.02.16,01:00:00,1819.03,1819.67,1817.48,1818.71,4949,0,0
2021.02.16,02:00:00,1818.66,1822.26,1818.07,1821.66,6946,0,0
2021.02.16,03:00:00,1821.69,1825.48,1820.53,1824.81,8621,0,0
2021.02.16,04:00:00,1824.81,1826.22,1823.32,1823.83,7245,0,0
2021.02.16,05:00:00,1823.82,1826.48,1823.70,1826.24,6750,0,0
2021.02.16,06:00:00,1826.32,1826.41,1824.03,1824.57,6528,0,0
2021.02.16,07:00:00,1824.61,1825.68,1820.48,1821.14,10480,0,0
2021.02.16,08:00:00,1821.13,1824.15,1820.02,1823.53,9436,0,0
2021.02.16,09:00:00,1823.61,1824.16,1818.87,1820.63,12195,0,0
2021.02.16,10:00:00,1820.62,1824.29,1819.47,1823.68,15921,0,0
2021.02.16,11:00:00,1823.70,1825.52,1822.24,1824.05,13615,0,0
2021.02.16,12:00:00,1824.11,1825.66,1822.79,1822.88,12130,0,0
2021.02.16,13:00:00,1822.89,1823.66,1815.17,1816.11,15976,0,0
2021.02.16,14:00:00,1816.03,1818.85,1806.70,1807.44,22036,0,0
2021.02.16,15:00:00,1807.36,1812.81,1796.29,1796.76,33131,0,0
2021.02.16,16:00:00,1796.87,1798.91,1789.48,1791.57,32560,0,0
2021.02.16,17:00:00,1791.49,1814.33,1791.28,1813.66,32305,0,0
2021.02.16,18:00:00,1813.92,1814.09,1796.27,1796.64,28067,0,0
2021.02.16,19:00:00,1796.64,1797.54,1793.18,1796.62,22087,0,0
2021.02.16,20:00:00,1796.55,1800.74,1796.39,1796.69,13502,0,0
2021.02.16,21:00:00,1796.75,1797.11,1793.74,1795.28,11761,0,0
2021.02.16,22:00:00,1795.32,1796.34,1793.89,1795.24,11237,0,0
2021.02.16,23:00:00,1795.32,1795.93,1793.64,1794.56,5127,0,0
2021.02.17,01:00:00,1794.09,1794.60,1786.78,1788.38,10349,0,0
2021.02.17,02:00:00,1788.29,1789.53,1786.62,1789.05,11388,0,0
2021.02.17,03:00:00,1789.08,1792.43,1787.72,1791.09,10861,0,0
2021.02.17,04:00:00,1791.05,1794.29,1791.05,1794.17,9278,0,0
2021.02.17,05:00:00,1794.13,1795.15,1791.89,1793.42,7118,0,0
2021.02.17,06:00:00,1793.39,1793.82,1791.87,1792.93,5888,0,0
2021.02.17,07:00:00,1792.95,1793.58,1789.29,1791.90,8409,0,0
2021.02.17,08:00:00,1792.09,1793.98,1788.65,1792.70,10218,0,0
2021.02.17,09:00:00,1792.78,1793.63,1788.44,1789.98,11817,0,0
2021.02.17,10:00:00,1789.78,1790.48,1783.86,1787.69,12795,0,0
2021.02.17,11:00:00,1787.97,1789.40,1783.68,1786.00,10720,0,0
2021.02.17,12:00:00,1786.01,1789.58,1785.28,1789.34,8017,0,0
2021.02.17,13:00:00,1789.44,1791.17,1786.67,1790.82,6698,0,0
2021.02.17,14:00:00,1790.95,1793.26,1788.91,1792.19,7527,0,0
2021.02.17,15:00:00,1793.32,1793.32,1774.01,1778.90,16515,0,0
2021.02.17,16:00:00,1779.21,1785.04,1775.79,1781.53,16075,0,0
2021.02.17,17:00:00,1781.52,1782.61,1770.93,1773.81,13674,0,0
2021.02.17,18:00:00,1773.24,1780.10,1769.47,1777.94,13672,0,0
2021.02.17,19:00:00,1777.87,1780.19,1775.41,1775.86,13251,0,0
2021.02.17,20:00:00,1775.78,1776.79,1771.47,1775.38,13688,0,0
2021.02.17,21:00:00,1775.30,1775.89,1771.13,1771.98,11193,0,0
2021.02.17,22:00:00,1771.93,1775.49,1771.77,1774.62,8453,0,0
2021.02.17,23:00:00,1774.92,1777.28,1774.67,1776.70,4138,0,0
2021.02.18,01:00:00,1776.51,1778.60,1775.78,1778.15,5419,0,0
2021.02.18,02:00:00,1778.03,1781.01,1776.99,1780.95,7606,0,0
2021.02.18,03:00:00,1780.96,1783.11,1777.76,1780.80,14185,0,0
2021.02.18,04:00:00,1780.76,1783.34,1778.31,1783.15,9275,0,0
2021.02.18,05:00:00,1783.17,1785.84,1782.65,1783.28,8357,0,0
2021.02.18,06:00:00,1783.36,1784.10,1782.61,1782.67,5877,0,0
2021.02.18,07:00:00,1782.77,1784.53,1782.01,1783.83,7764,0,0
2021.02.18,08:00:00,1783.92,1784.32,1781.85,1782.59,8982,0,0
2021.02.18,09:00:00,1782.61,1783.96,1779.71,1782.16,10827,0,0
2021.02.18,10:00:00,1782.02,1789.02,1778.87,1787.73,15278,0,0
2021.02.18,11:00:00,1787.70,1788.62,1785.05,1787.45,12767,0,0
2021.02.18,12:00:00,1787.49,1787.49,1781.35,1784.99,11550,0,0
2021.02.18,13:00:00,1785.04,1786.84,1783.54,1784.12,9566,0,0
2021.02.18,14:00:00,1784.24,1785.51,1778.93,1784.12,11670,0,0
2021.02.18,15:00:00,1784.14,1789.67,1781.92,1786.11,18665,0,0
2021.02.18,16:00:00,1786.15,1786.23,1773.12,1775.81,24305,0,0
2021.02.18,17:00:00,1775.73,1779.41,1768.42,1778.49,21838,0,0
2021.02.18,18:00:00,1778.51,1780.18,1773.97,1776.65,16684,0,0
2021.02.18,19:00:00,1776.60,1778.23,1774.13,1775.99,12414,0,0
2021.02.18,20:00:00,1776.02,1776.64,1772.79,1774.33,11946,0,0
2021.02.18,21:00:00,1774.31,1776.15,1774.05,1775.40,8600,0,0
2021.02.18,22:00:00,1775.28,1775.45,1773.99,1774.65,7607,0,0
2021.02.18,23:00:00,1774.68,1776.92,1774.09,1775.44,4290,0,0
2021.02.19,01:00:00,1776.71,1777.22,1770.02,1771.61,6227,0,0
2021.02.19,02:00:00,1771.31,1773.05,1766.48,1769.51,11551,0,0
2021.02.19,03:00:00,1769.77,1770.75,1760.63,1767.16,17556,0,0
2021.02.19,04:00:00,1767.18,1770.73,1764.01,1770.06,12542,0,0
2021.02.19,05:00:00,1770.05,1770.20,1767.55,1767.93,7934,0,0
2021.02.19,06:00:00,1767.94,1768.32,1764.93,1767.91,7013,0,0
2021.02.19,07:00:00,1767.88,1773.77,1767.77,1772.60,10152,0,0
2021.02.19,08:00:00,1772.53,1777.63,1770.27,1772.10,12129,0,0
2021.02.19,09:00:00,1772.07,1774.28,1769.10,1774.01,11210,0,0
2021.02.19,10:00:00,1773.50,1775.35,1771.05,1774.41,14035,0,0
2021.02.19,11:00:00,1774.44,1775.17,1770.38,1771.22,11274,0,0
2021.02.19,12:00:00,1770.97,1774.06,1769.33,1772.12,11249,0,0
2021.02.19,13:00:00,1772.18,1772.76,1767.87,1768.91,9728,0,0
2021.02.19,14:00:00,1768.89,1774.64,1768.68,1773.89,11411,0,0
2021.02.19,15:00:00,1773.91,1784.17,1769.42,1783.29,19490,0,0
2021.02.19,16:00:00,1783.27,1791.63,1777.99,1786.93,24166,0,0
2021.02.19,17:00:00,1786.92,1787.37,1779.55,1785.87,21022,0,0
2021.02.19,18:00:00,1785.84,1787.96,1782.78,1783.48,15985,0,0
2021.02.19,19:00:00,1783.46,1785.07,1778.46,1783.11,16350,0,0
2021.02.19,20:00:00,1783.11,1783.25,1777.36,1780.40,14725,0,0
2021.02.19,21:00:00,1780.55,1781.37,1778.96,1780.25,9171,0,0
2021.02.19,22:00:00,1780.32,1782.70,1779.55,1781.92,8550,0,0
2021.02.19,23:00:00,1782.21,1783.50,1781.06,1783.05,3038,0,0
2021.02.22,01:00:00,1782.36,1788.13,1781.28,1783.41,8409,0,0
2021.02.22,02:00:00,1783.64,1786.38,1782.52,1785.39,9329,0,0
2021.02.22,03:00:00,1785.38,1789.77,1785.13,1786.69,16948,0,0
2021.02.22,04:00:00,1786.74,1788.01,1783.42,1783.56,12945,0,0
2021.02.22,05:00:00,1783.53,1786.16,1780.68,1783.79,10608,0,0
2021.02.22,06:00:00,1783.77,1785.27,1783.51,1784.86,7099,0,0
2021.02.22,07:00:00,1784.92,1790.41,1784.92,1789.41,10716,0,0
2021.02.22,08:00:00,1789.55,1795.04,1788.92,1790.87,12639,0,0
2021.02.22,09:00:00,1790.90,1795.05,1788.82,1794.51,14871,0,0
2021.02.22,10:00:00,1794.58,1795.39,1790.24,1794.30,16316,0,0
2021.02.22,11:00:00,1794.27,1799.25,1793.43,1797.44,14009,0,0
2021.02.22,12:00:00,1797.48,1798.49,1795.80,1796.18,10576,0,0
2021.02.22,13:00:00,1796.18,1798.31,1794.43,1795.23,10122,0,0
2021.02.22,14:00:00,1795.18,1797.58,1793.42,1794.69,11985,0,0
2021.02.22,15:00:00,1794.84,1802.59,1793.81,1797.47,23025,0,0
2021.02.22,16:00:00,1797.52,1808.42,1793.84,1804.72,24210,0,0
2021.02.22,17:00:00,1804.80,1810.21,1803.27,1809.00,24354,0,0
2021.02.22,18:00:00,1809.01,1812.60,1807.35,1811.54,17724,0,0
2021.02.22,19:00:00,1811.52,1812.69,1807.29,1809.18,14640,0,0
2021.02.22,20:00:00,1809.14,1810.68,1808.03,1808.53,11629,0,0
2021.02.22,21:00:00,1808.62,1809.56,1806.47,1808.10,9620,0,0
2021.02.22,22:00:00,1808.07,1809.97,1806.23,1808.25,10268,0,0
2021.02.22,23:00:00,1808.37,1809.39,1807.48,1809.04,4995,0,0
2021.02.23,01:00:00,1809.67,1811.61,1808.66,1810.43,5377,0,0
2021.02.23,02:00:00,1810.50,1810.56,1808.10,1809.65,6624,0,0
2021.02.23,03:00:00,1809.66,1814.21,1806.25,1813.23,14080,0,0
2021.02.23,04:00:00,1813.23,1815.86,1810.88,1815.37,9303,0,0
2021.02.23,05:00:00,1815.33,1816.01,1811.50,1813.20,8876,0,0
2021.02.23,06:00:00,1813.21,1813.38,1811.49,1812.72,4762,0,0
2021.02.23,07:00:00,1812.66,1813.43,1809.80,1812.67,8797,0,0
2021.02.23,08:00:00,1812.71,1814.66,1810.88,1812.03,11222,0,0
2021.02.23,09:00:00,1812.00,1813.24,1808.20,1808.58,11590,0,0
2021.02.23,10:00:00,1808.32,1811.61,1806.61,1810.12,13724,0,0
2021.02.23,11:00:00,1810.22,1810.28,1803.84,1804.24,14175,0,0
2021.02.23,12:00:00,1804.09,1809.56,1803.59,1805.77,12720,0,0
2021.02.23,13:00:00,1805.74,1809.57,1805.36,1809.15,11140,0,0
2021.02.23,14:00:00,1809.03,1812.89,1808.50,1810.03,11560,0,0
2021.02.23,15:00:00,1810.09,1811.69,1806.87,1809.64,16781,0,0
2021.02.23,16:00:00,1809.61,1810.17,1795.60,1801.55,23792,0,0
2021.02.23,17:00:00,1801.53,1810.90,1799.18,1806.97,25802,0,0
2021.02.23,18:00:00,1807.00,1807.74,1802.33,1807.22,19044,0,0
2021.02.23,19:00:00,1807.22,1809.42,1806.19,1806.93,15215,0,0
2021.02.23,20:00:00,1806.85,1807.79,1801.76,1803.88,12724,0,0
2021.02.23,21:00:00,1803.87,1805.30,1803.23,1803.69,10213,0,0
2021.02.23,22:00:00,1803.77,1806.21,1803.77,1804.80,10377,0,0
2021.02.23,23:00:00,1804.82,1805.91,1804.55,1805.07,4249,0,0
2021.02.24,01:00:00,1805.08,1807.82,1804.80,1805.78,5919,0,0
2021.02.24,02:00:00,1805.88,1808.04,1805.12,1807.42,6895,0,0
2021.02.24,03:00:00,1807.43,1813.71,1807.39,1812.02,14230,0,0
2021.02.24,04:00:00,1812.06,1813.94,1809.90,1810.24,10019,0,0
2021.02.24,05:00:00,1810.26,1811.18,1808.43,1808.89,8498,0,0
2021.02.24,06:00:00,1808.96,1809.47,1807.23,1809.24,5972,0,0
2021.02.24,07:00:00,1809.20,1810.11,1807.47,1809.55,8150,0,0
2021.02.24,08:00:00,1809.60,1809.60,1806.01,1808.28,11026,0,0
2021.02.24,09:00:00,1807.99,1808.73,1804.52,1806.01,10587,0,0
2021.02.24,10:00:00,1806.14,1810.14,1805.47,1806.01,14807,0,0
2021.02.24,11:00:00,1806.19,1808.59,1803.09,1804.38,14078,0,0
2021.02.24,12:00:00,1804.38,1808.99,1804.08,1807.10,10867,0,0
2021.02.24,13:00:00,1807.20,1809.97,1806.40,1808.56,10128,0,0
2021.02.24,14:00:00,1808.46,1810.24,1805.38,1806.59,11997,0,0
2021.02.24,15:00:00,1806.96,1808.67,1787.88,1790.68,23222,0,0
2021.02.24,16:00:00,1790.46,1794.34,1783.43,1785.67,25708,0,0
2021.02.24,17:00:00,1785.43,1796.14,1783.83,1794.99,23971,0,0
2021.02.24,18:00:00,1795.03,1802.46,1790.60,1802.04,19678,0,0
2021.02.24,19:00:00,1802.11,1804.42,1798.24,1798.37,14640,0,0
2021.02.24,20:00:00,1798.30,1799.83,1795.23,1797.60,13526,0,0
2021.02.24,21:00:00,1797.59,1799.44,1796.65,1797.30,11014,0,0
2021.02.24,22:00:00,1797.29,1803.32,1797.23,1802.50,9491,0,0
2021.02.24,23:00:00,1802.76,1805.40,1802.25,1805.33,5108,0,0
2021.02.25,01:00:00,1805.47,1805.47,1802.75,1803.07,4570,0,0
2021.02.25,02:00:00,1803.08,1804.26,1798.31,1798.31,7061,0,0
2021.02.25,03:00:00,1798.38,1802.99,1796.82,1797.00,14902,0,0
2021.02.25,04:00:00,1797.04,1800.24,1794.51,1796.48,11481,0,0
2021.02.25,05:00:00,1796.50,1797.73,1793.88,1796.73,8913,0,0
2021.02.25,06:00:00,1796.74,1799.12,1796.02,1797.96,6587,0,0
2021.02.25,07:00:00,1798.04,1801.14,1796.25,1800.63,10504,0,0
2021.02.25,08:00:00,1800.73,1801.24,1793.31,1796.75,13943,0,0
2021.02.25,09:00:00,1796.66,1796.66,1790.51,1794.54,12990,0,0
2021.02.25,10:00:00,1794.49,1794.56,1787.75,1790.42,15988,0,0
2021.02.25,11:00:00,1790.42,1794.77,1787.30,1794.39,14438,0,0
2021.02.25,12:00:00,1794.42,1795.21,1791.79,1794.77,13974,0,0
2021.02.25,13:00:00,1795.04,1795.29,1781.39,1786.70,17481,0,0
2021.02.25,14:00:00,1786.57,1790.69,1784.62,1787.65,16203,0,0
2021.02.25,15:00:00,1787.64,1790.41,1779.11,1781.43,24045,0,0
2021.02.25,16:00:00,1781.46,1788.90,1778.36,1781.47,26698,0,0
2021.02.25,17:00:00,1781.43,1781.71,1769.91,1775.67,29469,0,0
2021.02.25,18:00:00,1775.66,1783.11,1774.42,1780.58,22293,0,0
2021.02.25,19:00:00,1780.38,1781.39,1771.68,1773.29,21849,0,0
2021.02.25,20:00:00,1773.24,1779.17,1765.28,1778.41,29027,0,0
2021.02.25,21:00:00,1778.32,1779.55,1772.19,1773.33,21149,0,0
2021.02.25,22:00:00,1772.74,1773.90,1769.30,1769.60,20908,0,0
2021.02.25,23:00:00,1769.82,1774.78,1769.65,1770.25,8274,0,0
2021.02.26,01:00:00,1770.71,1772.71,1769.36,1769.86,8304,0,0
2021.02.26,02:00:00,1770.09,1773.12,1765.25,1772.70,15196,0,0
2021.02.26,03:00:00,1772.57,1773.16,1767.23,1771.22,18132,0,0
2021.02.26,04:00:00,1771.19,1775.81,1770.65,1772.89,12937,0,0
2021.02.26,05:00:00,1772.99,1774.82,1772.24,1772.83,10586,0,0
2021.02.26,06:00:00,1772.92,1773.42,1766.00,1767.84,10880,0,0
2021.02.26,07:00:00,1767.81,1769.42,1758.08,1760.62,15947,0,0
2021.02.26,08:00:00,1760.51,1764.60,1759.24,1762.91,15758,0,0
2021.02.26,09:00:00,1762.62,1763.86,1755.32,1759.42,19574,0,0
2021.02.26,10:00:00,1759.35,1769.20,1758.27,1768.33,19869,0,0
2021.02.26,11:00:00,1768.17,1770.13,1762.49,1763.18,16601,0,0
2021.02.26,12:00:00,1763.11,1767.00,1762.13,1764.52,14125,0,0
2021.02.26,13:00:00,1764.65,1765.30,1757.62,1759.92,16459,0,0
2021.02.26,14:00:00,1759.97,1763.11,1758.42,1758.71,16812,0,0
2021.02.26,15:00:00,1758.53,1767.11,1757.64,1761.59,23090,0,0
2021.02.26,16:00:00,1761.47,1763.53,1744.82,1744.99,26566,0,0
2021.02.26,17:00:00,1744.83,1746.00,1724.61,1729.99,33162,0,0
2021.02.26,18:00:00,1730.32,1731.93,1717.18,1718.05,27427,0,0
2021.02.26,19:00:00,1718.25,1727.53,1717.94,1726.43,21297,0,0
2021.02.26,20:00:00,1726.66,1731.35,1725.79,1729.78,18206,0,0
2021.02.26,21:00:00,1729.85,1732.50,1726.94,1727.21,15066,0,0
2021.02.26,22:00:00,1727.29,1732.17,1726.62,1726.76,14264,0,0
2021.02.26,23:00:00,1727.27,1735.30,1727.11,1733.84,6512,0,0
2021.03.01,01:00:00,1733.19,1740.01,1732.73,1739.13,9073,0,0
2021.03.01,02:00:00,1738.98,1741.73,1737.20,1738.14,10053,0,0
2021.03.01,03:00:00,1738.08,1745.12,1738.08,1745.04,15354,0,0
2021.03.01,04:00:00,1745.00,1748.84,1744.55,1747.58,11124,0,0
2021.03.01,05:00:00,1747.63,1751.69,1747.48,1751.02,8599,0,0
2021.03.01,06:00:00,1750.99,1751.29,1747.68,1749.88,7769,0,0
2021.03.01,07:00:00,1749.97,1752.65,1748.82,1750.71,10297,0,0
2021.03.01,08:00:00,1750.73,1756.32,1749.81,1753.83,11316,0,0
2021.03.01,09:00:00,1754.04,1759.89,1753.19,1753.59,13934,0,0
2021.03.01,10:00:00,1753.24,1754.93,1748.48,1749.21,16200,0,0
2021.03.01,11:00:00,1749.19,1750.01,1744.96,1746.84,12447,0,0
2021.03.01,12:00:00,1747.06,1747.71,1743.67,1745.63,11070,0,0
2021.03.01,13:00:00,1745.61,1747.13,1741.81,1743.54,11408,0,0
2021.03.01,14:00:00,1743.50,1747.54,1735.86,1739.14,15330,0,0
2021.03.01,15:00:00,1738.99,1740.07,1730.82,1735.98,20726,0,0
2021.03.01,16:00:00,1736.33,1743.01,1732.88,1735.90,24683,0,0
2021.03.01,17:00:00,1734.53,1741.47,1732.91,1738.83,23860,0,0
2021.03.01,18:00:00,1738.88,1742.56,1731.05,1732.03,14582,0,0
2021.03.01,19:00:00,1733.13,1734.57,1726.29,1726.99,16131,0,0
2021.03.01,20:00:00,1727.02,1727.44,1720.63,1722.98,16607,0,0
2021.03.01,21:00:00,1723.02,1725.15,1720.46,1724.43,12539,0,0
2021.03.01,22:00:00,1724.48,1724.55,1719.63,1723.59,12658,0,0
2021.03.01,23:00:00,1723.57,1726.88,1723.17,1724.79,5865,0,0
2021.03.02,01:00:00,1724.89,1725.36,1721.30,1724.96,5723,0,0
