timestamp,open,high,low,close,volume
01.01.2020 00:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 01:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 02:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 03:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 04:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 05:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 06:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 07:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 08:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 09:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 10:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 11:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 12:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 13:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 14:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 15:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 16:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 17:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 18:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 19:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 20:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 21:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 22:00:00.000,8744.58,8744.58,8744.58,8744.58,0
01.01.2020 23:00:00.000,8749.99,8760,8746.07,8752.7,2.5933
02.01.2020 00:00:00.000,8752.7,8759.39,8751.21,8758.21,1.9538
02.01.2020 01:00:00.000,8758.21,8763.39,8748.77,8758.17,5.9219
02.01.2020 02:00:00.000,8758.17,8763.29,8756.54,8761.63,3.2895
02.01.2020 03:00:00.000,8761.63,8768.4,8761.62,8767.39,1.4854
02.01.2020 04:00:00.000,8767.39,8767.39,8763.38,8764.17,0.5979
02.01.2020 05:00:00.000,8764.17,8765.71,8759.82,8765.23,1.4533
02.01.2020 06:00:00.000,8765.23,8766.04,8761.32,8764.6,1.8167
02.01.2020 07:00:00.000,8764.63,8775.9,8764.63,8771.87,4.1139
02.01.2020 08:00:00.000,8772.33,8784.87,8769.02,8781.91,9.877
02.01.2020 09:00:00.000,8782.4,8792.87,8780.66,8791.38,6.9459
02.01.2020 10:00:00.000,8791.38,8798.21,8790.62,8794.2,3.8015
02.01.2020 11:00:00.000,8794.2,8794.79,8784.16,8784.62,3.4366
02.01.2020 12:00:00.000,8784.62,8795.29,8784.11,8794.83,2.8871
02.01.2020 13:00:00.000,8794.81,8807.39,8794.65,8804.66,4.4255
02.01.2020 14:00:00.000,8804.58,8829.71,8791.9,8825.33,4.2896
02.01.2020 15:00:00.000,8825.67,8826.9,8782.66,8805.66,2.48
02.01.2020 16:00:00.000,8805.88,8812.14,8787.42,8811.17,7.8453
02.01.2020 17:00:00.000,8811.4,8827.39,8808.66,8826.2,0.9495
02.01.2020 18:00:00.000,8826.2,8826.79,8816.67,8826.39,0.7562
02.01.2020 19:00:00.000,8826.6,8845.89,8825.65,8844.31,0.6728
02.01.2020 20:00:00.000,8844.69,8871,8843.84,8871,0.963
02.01.2020 21:00:00.000,8871,8876.4,8866.59,8873.81,0.2272
02.01.2020 22:00:00.000,8873.81,8873.81,8873.81,8873.81,0
02.01.2020 23:00:00.000,8879.3,8887.99,8878.15,8879.12,0.2893
03.01.2020 00:00:00.000,8879.18,8884.79,8877.77,8882.85,0.3124
03.01.2020 01:00:00.000,8882.85,8887.29,8850.89,8854.33,0.7776
03.01.2020 02:00:00.000,8854.79,8858.69,8812.85,8818.62,2.0094
03.01.2020 03:00:00.000,8818.41,8820.6,8783.69,8803.22,1.0932
03.01.2020 04:00:00.000,8803.42,8818.6,8798.65,8810.88,0.7495
03.01.2020 05:00:00.000,8811.3,8814.72,8787.21,8799.34,0.977
03.01.2020 06:00:00.000,8799.52,8800.8,8788.88,8798.29,0.729
03.01.2020 07:00:00.000,8798.29,8805.12,8772.58,8773.7,1.1429
03.01.2020 08:00:00.000,8773.89,8785.59,8760.19,8775.78,1.7722
03.01.2020 09:00:00.000,8775.81,8777.11,8743.68,8756.89,1.4532
03.01.2020 10:00:00.000,8756.84,8764.7,8716.19,8726.77,1.3072
03.01.2020 11:00:00.000,8726.7,8745.29,8721.6,8737.39,1.2898
03.01.2020 12:00:00.000,8738.31,8765.1,8736.71,8757.5,1.1574
03.01.2020 13:00:00.000,8757.28,8788.32,8756.6,8771.87,1.4163
03.01.2020 14:00:00.000,8771.87,8822.17,8750.22,8807.61,2.5235
03.01.2020 15:00:00.000,8807.61,8818.79,8787.14,8802.81,2.734
03.01.2020 16:00:00.000,8802.67,8820.76,8788.95,8817.78,1.8446
03.01.2020 17:00:00.000,8817.74,8844.68,8817.17,8836.78,1.3152
03.01.2020 18:00:00.000,8836.8,8839.5,8798.82,8817.28,1.7042
03.01.2020 19:00:00.000,8817.35,8826.51,8805.72,8823.95,1.4725
03.01.2020 20:00:00.000,8823.97,8832.5,8793.98,8793.98,1.7174
03.01.2020 21:00:00.000,8793.99,8799.28,8790.99,8793.49,0.3639
03.01.2020 22:00:00.000,8793.49,8793.49,8793.49,8793.49,0
03.01.2020 23:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 00:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 01:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 02:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 03:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 04:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 05:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 06:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 07:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 08:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 09:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 10:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 11:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 12:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 13:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 14:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 15:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 16:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 17:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 18:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 19:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 20:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 21:00:00.000,8793.49,8793.49,8793.49,8793.49,0
04.01.2020 22:00:00.000,8793.49,8793.49,8793.49,8793.49,0
