open,high,low,close,volume,ticker,timestamp,time
1.6335,1.6408,1.6293,1.6387,1781,GBPUSD,1994.10.26,
1.6365,1.6414,1.6339,1.6357,1421,GBPUSD,1994.10.27,
1.6348,1.6404,1.6155,1.6231,3811,GBPUSD,1994.10.28,
1.6185,1.6399,1.6185,1.6365,2481,GBPUSD,1994.10.31,
1.6355,1.6406,1.6285,1.6355,2421,GBPUSD,1994.11.01,
1.6345,1.645,1.6152,1.623,4811,GBPUSD,1994.11.02,
1.62,1.6275,1.6105,1.6171,3111,GBPUSD,1994.11.03,
1.6169,1.6216,1.6047,1.6162,3311,GBPUSD,1994.11.04,
1.6164,1.619,1.6115,1.6152,1381,GBPUSD,1994.11.07,
1.6148,1.6247,1.6123,1.6202,1941,GBPUSD,1994.11.08,
1.6198,1.6245,1.6004,1.6055,3391,GBPUSD,1994.11.09,
1.6055,1.6097,1.5935,1.6014,2831,GBPUSD,1994.11.10,
1.601,1.6045,1.5948,1.5981,1651,GBPUSD,1994.11.11,
1.5952,1.597,1.5833,1.5867,1891,GBPUSD,1994.11.14,
1.5861,1.5915,1.568,1.5712,3211,GBPUSD,1994.11.15,
1.571,1.5765,1.5631,1.5734,2441,GBPUSD,1994.11.16,
1.5738,1.579,1.5694,1.5698,1521,GBPUSD,1994.11.17,
1.5686,1.5735,1.5631,1.5667,1891,GBPUSD,1994.11.18,
1.5654,1.5711,1.5635,1.5685,1211,GBPUSD,1994.11.21,
1.569,1.5732,1.5655,1.5701,1431,GBPUSD,1994.11.22,
1.57,1.5766,1.5675,1.571,1721,GBPUSD,1994.11.23,
1.57,1.5708,1.5595,1.5608,1341,GBPUSD,1994.11.24,
1.5607,1.566,1.5603,1.5631,901,GBPUSD,1994.11.25,
1.5615,1.5658,1.5585,1.5641,1201,GBPUSD,1994.11.28,
1.563,1.5705,1.5603,1.564,1941,GBPUSD,1994.11.29,
1.5631,1.5705,1.5595,1.5662,1891,GBPUSD,1994.11.30,
1.5654,1.573,1.5633,1.5669,1791,GBPUSD,1994.12.01,
1.5663,1.5685,1.5568,1.5597,1681,GBPUSD,1994.12.02,
1.56,1.562,1.554,1.5578,1381,GBPUSD,1994.12.05,
1.5574,1.5666,1.556,1.5625,1611,GBPUSD,1994.12.06,
1.557,1.5706,1.557,1.5665,1771,GBPUSD,1994.12.07,
1.5659,1.5694,1.5598,1.5631,1641,GBPUSD,1994.12.08,
1.5625,1.5642,1.5558,1.5605,1481,GBPUSD,1994.12.09,
1.56,1.567,1.5569,1.5653,1491,GBPUSD,1994.12.12,
1.565,1.5665,1.5573,1.5578,1121,GBPUSD,1994.12.13,
1.558,1.5642,1.5561,1.5635,1071,GBPUSD,1994.12.14,
1.5628,1.565,1.5577,1.5629,1451,GBPUSD,1994.12.15,
1.5623,1.5653,1.5589,1.5612,1171,GBPUSD,1994.12.16,
1.5595,1.563,1.5568,1.5608,1111,GBPUSD,1994.12.19,
1.56,1.5626,1.5578,1.5612,841,GBPUSD,1994.12.20,
1.5598,1.5618,1.54,1.5428,2661,GBPUSD,1994.12.21,
1.5422,1.5515,1.539,1.5454,2181,GBPUSD,1994.12.22,
1.5462,1.5498,1.543,1.547,1281,GBPUSD,1994.12.23,
1.545,1.547,1.5412,1.5447,1131,GBPUSD,1994.12.26,
1.543,1.547,1.5395,1.545,1301,GBPUSD,1994.12.27,
1.547,1.577,1.541,1.5702,4881,GBPUSD,1994.12.28,
1.5699,1.572,1.5505,1.5585,3161,GBPUSD,1994.12.29,
1.5583,1.5695,1.5578,1.5662,1551,GBPUSD,1994.12.30,
1.5637,1.5675,1.555,1.5587,2001,GBPUSD,1995.01.02,
1.5583,1.5665,1.5583,1.5633,1141,GBPUSD,1995.01.03,
1.5631,1.5653,1.5575,1.5601,1261,GBPUSD,1995.01.04,
1.559,1.566,1.558,1.5629,1211,GBPUSD,1995.01.05,
1.5618,1.5665,1.5475,1.55,2621,GBPUSD,1995.01.06,
1.551,1.5661,1.5503,1.5626,2001,GBPUSD,1995.01.09,
1.5622,1.5658,1.555,1.5602,1961,GBPUSD,1995.01.10,
1.5604,1.5647,1.5557,1.5605,1791,GBPUSD,1995.01.11,
1.559,1.5765,1.5566,1.5735,2531,GBPUSD,1995.01.12,
1.5735,1.5752,1.5645,1.5705,1841,GBPUSD,1995.01.13,
1.5685,1.5721,1.5665,1.5684,1111,GBPUSD,1995.01.16,
1.5678,1.5705,1.5609,1.5664,1781,GBPUSD,1995.01.17,
1.566,1.577,1.5654,1.5696,1961,GBPUSD,1995.01.18,
1.5689,1.591,1.5669,1.5887,2841,GBPUSD,1995.01.19,
1.5881,1.5922,1.5828,1.5886,1831,GBPUSD,1995.01.20,
1.5862,1.5983,1.584,1.5945,2031,GBPUSD,1995.01.23,
1.5941,1.6036,1.5928,1.5991,1661,GBPUSD,1995.01.24,
1.5984,1.6029,1.588,1.5925,2391,GBPUSD,1995.01.25,
1.5928,1.5958,1.5872,1.591,1541,GBPUSD,1995.01.26,
1.589,1.595,1.584,1.5895,2151,GBPUSD,1995.01.27,
1.588,1.5988,1.586,1.5955,1811,GBPUSD,1995.01.30,
1.5955,1.598,1.578,1.58,2451,GBPUSD,1995.01.31,
1.5805,1.584,1.5765,1.5832,1231,GBPUSD,1995.02.01,
1.583,1.5865,1.5777,1.582,1661,GBPUSD,1995.02.02,
1.5805,1.5835,1.5595,1.564,3151,GBPUSD,1995.02.03,
1.5605,1.5643,1.5544,1.561,1931,GBPUSD,1995.02.06,
1.5604,1.5627,1.554,1.5556,1261,GBPUSD,1995.02.07,
1.555,1.5606,1.5491,1.5542,2221,GBPUSD,1995.02.08,
1.5536,1.5615,1.552,1.558,1461,GBPUSD,1995.02.09,
1.557,1.5673,1.5527,1.5615,2471,GBPUSD,1995.02.10,
1.5625,1.5666,1.5607,1.5625,1181,GBPUSD,1995.02.13,
1.5622,1.5655,1.5514,1.5625,2791,GBPUSD,1995.02.14,
1.5615,1.5662,1.5568,1.5612,1851,GBPUSD,1995.02.15,
1.5609,1.5822,1.559,1.5785,2881,GBPUSD,1995.02.16,
1.5783,1.5905,1.5734,1.582,3051,GBPUSD,1995.02.17,
1.5814,1.5876,1.5773,1.5796,1881,GBPUSD,1995.02.20,
1.5793,1.5896,1.5725,1.5865,2701,GBPUSD,1995.02.21,
1.5865,1.5934,1.5788,1.5877,2801,GBPUSD,1995.02.22,
1.587,1.5979,1.5852,1.5957,1671,GBPUSD,1995.02.23,
1.5956,1.5965,1.579,1.589,2841,GBPUSD,1995.02.24,
1.5775,1.586,1.5731,1.5805,2281,GBPUSD,1995.02.27,
1.5797,1.5904,1.5766,1.5855,2181,GBPUSD,1995.02.28,
1.5848,1.5908,1.5772,1.5885,2351,GBPUSD,1995.03.01,
1.5895,1.6235,1.5842,1.6149,5321,GBPUSD,1995.03.02,
1.6139,1.6333,1.6012,1.632,4611,GBPUSD,1995.03.03,
1.6337,1.6643,1.6135,1.6213,8921,GBPUSD,1995.03.06,
1.6205,1.6535,1.6176,1.6359,5641,GBPUSD,1995.03.07,
1.636,1.6684,1.595,1.6057,11651,GBPUSD,1995.03.08,
1.6055,1.6267,1.5965,1.6088,5711,GBPUSD,1995.03.09,
1.6082,1.613,1.5635,1.5745,6531,GBPUSD,1995.03.10,
1.5755,1.5995,1.5737,1.5925,3461,GBPUSD,1995.03.13,
1.592,1.5945,1.5813,1.5863,2071,GBPUSD,1995.03.14,
1.5848,1.6052,1.582,1.6012,3001,GBPUSD,1995.03.15,
1.6002,1.606,1.5832,1.5875,3291,GBPUSD,1995.03.16,
1.5869,1.5966,1.57,1.5837,5001,GBPUSD,1995.03.17,
1.5876,1.5965,1.5691,1.5781,4531,GBPUSD,1995.03.20,
1.578,1.5917,1.5748,1.5866,2521,GBPUSD,1995.03.21,
1.5858,1.5945,1.5802,1.5885,2591,GBPUSD,1995.03.22,
1.5878,1.6001,1.584,1.596,2401,GBPUSD,1995.03.23,
1.5952,1.6018,1.5843,1.5932,3301,GBPUSD,1995.03.24,
1.591,1.6025,1.589,1.5983,1971,GBPUSD,1995.03.27,
1.5981,1.618,1.5954,1.6172,2611,GBPUSD,1995.03.28,
1.6156,1.6176,1.6053,1.6107,1971,GBPUSD,1995.03.29,
1.6099,1.6164,1.5906,1.6047,4641,GBPUSD,1995.03.30,
1.6045,1.6345,1.601,1.622,4951,GBPUSD,1995.03.31,
1.6243,1.628,1.6137,1.6208,2511,GBPUSD,1995.04.03,
1.6263,1.6268,1.5972,1.6075,4041,GBPUSD,1995.04.04,
1.6042,1.6185,1.601,1.609,3021,GBPUSD,1995.04.05,
1.6068,1.6167,1.6003,1.6083,3131,GBPUSD,1995.04.06,
1.6085,1.625,1.5978,1.6078,5371,GBPUSD,1995.04.07,
1.604,1.6095,1.5859,1.5913,3451,GBPUSD,1995.04.10,
1.5914,1.6027,1.5857,1.5926,3281,GBPUSD,1995.04.11,
1.5925,1.5965,1.5847,1.5898,2091,GBPUSD,1995.04.12,
1.5892,1.618,1.5877,1.607,4281,GBPUSD,1995.04.13,
1.6041,1.615,1.5995,1.6022,2911,GBPUSD,1995.04.14,
1.603,1.6265,1.603,1.6245,2551,GBPUSD,1995.04.17,
1.622,1.624,1.608,1.612,2201,GBPUSD,1995.04.18,
1.6109,1.6214,1.6019,1.608,3611,GBPUSD,1995.04.19,
1.6087,1.6195,1.6026,1.6075,3261,GBPUSD,1995.04.20,
1.6088,1.6186,1.6006,1.6115,3331,GBPUSD,1995.04.21,
1.612,1.6252,1.5944,1.6027,5231,GBPUSD,1995.04.24,
1.6035,1.6215,1.5992,1.6096,3851,GBPUSD,1995.04.25,
1.6092,1.6255,1.6044,1.615,3641,GBPUSD,1995.04.26,
1.6148,1.621,1.6095,1.6177,2011,GBPUSD,1995.04.27,
1.6175,1.6223,1.6052,1.6092,2591,GBPUSD,1995.04.28,
1.61,1.6207,1.608,1.6155,1991,GBPUSD,1995.05.01,
1.616,1.6207,1.6096,1.6155,2171,GBPUSD,1995.05.02,
1.616,1.6198,1.6103,1.6139,1691,GBPUSD,1995.05.03,
1.614,1.625,1.61,1.6147,2931,GBPUSD,1995.05.04,
1.6151,1.6175,1.594,1.597,2891,GBPUSD,1995.05.05,
1.6009,1.6112,1.598,1.6063,2101,GBPUSD,1995.05.08,
1.604,1.6066,1.5823,1.5881,3271,GBPUSD,1995.05.09,
1.5856,1.5953,1.5784,1.584,3221,GBPUSD,1995.05.10,
1.5845,1.5877,1.5474,1.56,5611,GBPUSD,1995.05.11,
1.5604,1.5769,1.5461,1.5644,5761,GBPUSD,1995.05.12,
1.5635,1.5782,1.5585,1.5742,2871,GBPUSD,1995.05.15,
1.5737,1.5794,1.558,1.5645,3361,GBPUSD,1995.05.16,
1.5649,1.5741,1.5603,1.5687,2381,GBPUSD,1995.05.17,
1.5692,1.5815,1.5592,1.5762,3761,GBPUSD,1995.05.18,
1.5794,1.5813,1.5666,1.5715,2151,GBPUSD,1995.05.19,
1.5694,1.5809,1.5625,1.5739,3231,GBPUSD,1995.05.22,
1.5741,1.5786,1.5625,1.5694,2751,GBPUSD,1995.05.23,
1.5688,1.5791,1.5655,1.574,2201,GBPUSD,1995.05.24,
1.5741,1.6125,1.5718,1.6072,4831,GBPUSD,1995.05.25,
1.6074,1.6213,1.5992,1.6037,4051,GBPUSD,1995.05.26,
1.6036,1.6091,1.5958,1.6001,2311,GBPUSD,1995.05.29,
1.5982,1.6064,1.5937,1.5999,2371,GBPUSD,1995.05.30,
1.5993,1.6085,1.5832,1.5856,3691,GBPUSD,1995.05.31,
1.586,1.6098,1.5783,1.6,4901,GBPUSD,1995.06.01,
1.5992,1.6049,1.5774,1.5938,4961,GBPUSD,1995.06.02,
1.5895,1.5995,1.5855,1.5945,2301,GBPUSD,1995.06.05,
1.5927,1.5959,1.5853,1.5886,1711,GBPUSD,1995.06.06,
1.5876,1.5954,1.5858,1.589,1781,GBPUSD,1995.06.07,
1.5875,1.6035,1.5852,1.5942,2991,GBPUSD,1995.06.08,
1.5937,1.6009,1.5913,1.593,1851,GBPUSD,1995.06.09,
1.5929,1.5987,1.5909,1.5944,1411,GBPUSD,1995.06.12,
1.5947,1.6003,1.5917,1.5938,1631,GBPUSD,1995.06.13,
1.5925,1.617,1.5907,1.6125,3261,GBPUSD,1995.06.14,
1.6132,1.6185,1.5919,1.598,3801,GBPUSD,1995.06.15,
1.598,1.6112,1.596,1.6046,2381,GBPUSD,1995.06.16,
1.6004,1.61,1.5956,1.6025,2671,GBPUSD,1995.06.19,
1.6017,1.6073,1.595,1.6065,1981,GBPUSD,1995.06.20,
1.6056,1.6115,1.6005,1.6106,1701,GBPUSD,1995.06.21,
1.6111,1.6125,1.592,1.5945,2441,GBPUSD,1995.06.22,
1.5954,1.6088,1.593,1.6058,2121,GBPUSD,1995.06.23,
1.6045,1.6077,1.5805,1.5862,3611,GBPUSD,1995.06.26,
1.5861,1.5915,1.576,1.5839,2881,GBPUSD,1995.06.27,
1.5841,1.5898,1.5684,1.578,3671,GBPUSD,1995.06.28,
1.5768,1.601,1.5743,1.599,3121,GBPUSD,1995.06.29,
1.5967,1.6005,1.5862,1.5957,2761,GBPUSD,1995.06.30,
1.5921,1.602,1.5904,1.6,1531,GBPUSD,1995.07.03,
1.5996,1.605,1.592,1.5989,2531,GBPUSD,1995.07.04,
1.6004,1.602,1.5882,1.5974,2461,GBPUSD,1995.07.05,
1.595,1.6053,1.5918,1.6001,2191,GBPUSD,1995.07.06,
1.5995,1.6008,1.5843,1.5966,3011,GBPUSD,1995.07.07,
1.5955,1.598,1.5877,1.5941,1921,GBPUSD,1995.07.10,
1.5935,1.5956,1.585,1.5858,1351,GBPUSD,1995.07.11,
1.5859,1.5964,1.585,1.5958,1291,GBPUSD,1995.07.12,
1.5925,1.6065,1.586,1.5987,3481,GBPUSD,1995.07.13,
1.6002,1.601,1.5909,1.5957,1571,GBPUSD,1995.07.14,
1.5939,1.5971,1.589,1.5946,1551,GBPUSD,1995.07.17,
1.5939,1.5995,1.592,1.5959,1301,GBPUSD,1995.07.18,
1.594,1.6035,1.5923,1.5977,1871,GBPUSD,1995.07.19,
1.5969,1.6006,1.5919,1.5952,1571,GBPUSD,1995.07.20,
1.5947,1.5984,1.5916,1.5956,1271,GBPUSD,1995.07.21,
1.5947,1.5995,1.5919,1.5946,1511,GBPUSD,1995.07.24,
1.5943,1.5984,1.5866,1.5901,1941,GBPUSD,1995.07.25,
1.5896,1.5989,1.588,1.5948,1661,GBPUSD,1995.07.26,
1.5941,1.601,1.5905,1.5964,1871,GBPUSD,1995.07.27,
1.5958,1.605,1.5943,1.6006,1661,GBPUSD,1995.07.28,
1.6029,1.6045,1.5939,1.5969,1521,GBPUSD,1995.07.31,
1.5965,1.612,1.5947,1.607,2411,GBPUSD,1995.08.01,
1.6068,1.6107,1.594,1.599,2561,GBPUSD,1995.08.02,
1.6003,1.6095,1.599,1.6055,1581,GBPUSD,1995.08.03,
1.607,1.611,1.6,1.6063,2131,GBPUSD,1995.08.04,
1.6047,1.6096,1.5992,1.6012,1731,GBPUSD,1995.08.07,
1.5998,1.6055,1.5948,1.6023,1891,GBPUSD,1995.08.08,
1.6014,1.6053,1.5972,1.5994,1421,GBPUSD,1995.08.09,
1.5991,1.601,1.587,1.5916,2051,GBPUSD,1995.08.10,
1.5908,1.5927,1.568,1.5694,2801,GBPUSD,1995.08.11,
1.565,1.5797,1.5622,1.5715,2851,GBPUSD,1995.08.14,
1.5709,1.5758,1.5473,1.5501,3621,GBPUSD,1995.08.15,
1.5493,1.56,1.538,1.5421,3681,GBPUSD,1995.08.16,
1.5419,1.5556,1.529,1.546,4911,GBPUSD,1995.08.17,
1.5452,1.5502,1.535,1.5391,2431,GBPUSD,1995.08.18,
1.5395,1.5459,1.536,1.5401,1921,GBPUSD,1995.08.21,
1.5383,1.5441,1.5298,1.5339,2421,GBPUSD,1995.08.22,
1.5323,1.545,1.53,1.5441,1821,GBPUSD,1995.08.23,
1.544,1.548,1.5337,1.5452,2741,GBPUSD,1995.08.24,
1.5449,1.554,1.5395,1.5509,2301,GBPUSD,1995.08.25,
1.5498,1.5576,1.5474,1.55,2021,GBPUSD,1995.08.28,
1.5494,1.5508,1.539,1.5432,1741,GBPUSD,1995.08.29,
1.5436,1.5495,1.541,1.5459,1471,GBPUSD,1995.08.30,
1.5451,1.5552,1.5414,1.5498,2291,GBPUSD,1995.08.31,
1.551,1.561,1.5461,1.5575,2331,GBPUSD,1995.09.01,
1.5577,1.5623,1.55,1.5517,1861,GBPUSD,1995.09.04,
1.5509,1.5603,1.5493,1.5579,1501,GBPUSD,1995.09.05,
1.5573,1.5586,1.5459,1.5503,1841,GBPUSD,1995.09.06,
1.5499,1.5532,1.5443,1.5485,1641,GBPUSD,1995.09.07,
1.5474,1.5524,1.543,1.5502,1601,GBPUSD,1995.09.08,
1.5602,1.561,1.5461,1.5468,1641,GBPUSD,1995.09.11,
1.5466,1.559,1.5461,1.556,1641,GBPUSD,1995.09.12,
1.5558,1.5576,1.545,1.5508,2021,GBPUSD,1995.09.13,
1.5501,1.553,1.542,1.5489,2081,GBPUSD,1995.09.14,
1.5483,1.5554,1.543,1.551,2211,GBPUSD,1995.09.15,
1.545,1.5505,1.5437,1.5501,851,GBPUSD,1995.09.18,
1.5485,1.5495,1.5425,1.5467,1221,GBPUSD,1995.09.19,
1.5469,1.556,1.545,1.5512,1771,GBPUSD,1995.09.20,
1.5518,1.599,1.5496,1.5898,6081,GBPUSD,1995.09.21,
1.5889,1.593,1.5682,1.5694,3011,GBPUSD,1995.09.22,
1.5726,1.5756,1.5673,1.5721,1611,GBPUSD,1995.09.25,
1.5711,1.576,1.5646,1.5674,1911,GBPUSD,1995.09.26,
1.5673,1.5823,1.5623,1.576,3131,GBPUSD,1995.09.27,
1.5752,1.5845,1.5721,1.5804,1961,GBPUSD,1995.09.28,
1.5798,1.5857,1.577,1.585,1221,GBPUSD,1995.09.29,
1.5815,1.593,1.5739,1.59,2971,GBPUSD,1995.10.02,
1.5899,1.5961,1.578,1.5825,2881,GBPUSD,1995.10.03,
1.5819,1.5865,1.5765,1.5828,1911,GBPUSD,1995.10.04,
1.5819,1.59,1.5805,1.5844,1651,GBPUSD,1995.10.05,
1.5828,1.589,1.5773,1.5838,2241,GBPUSD,1995.10.06,
1.5815,1.5935,1.581,1.5874,1911,GBPUSD,1995.10.09,
1.5848,1.5874,1.5751,1.5764,1621,GBPUSD,1995.10.10,
1.5748,1.5803,1.5695,1.5717,1851,GBPUSD,1995.10.11,
1.5713,1.5783,1.5666,1.5766,1811,GBPUSD,1995.10.12,
1.5753,1.5785,1.5686,1.5759,1921,GBPUSD,1995.10.13,
1.5748,1.5787,1.5722,1.5743,1251,GBPUSD,1995.10.16,
1.574,1.577,1.5703,1.575,1241,GBPUSD,1995.10.17,
1.574,1.5811,1.566,1.5688,2501,GBPUSD,1995.10.18,
1.5677,1.5776,1.5674,1.5764,1171,GBPUSD,1995.10.19,
1.5758,1.5795,1.5694,1.5728,1721,GBPUSD,1995.10.20,
1.5748,1.585,1.5735,1.5801,1771,GBPUSD,1995.10.23,
1.5791,1.584,1.5762,1.5788,1531,GBPUSD,1995.10.24,
1.5784,1.5839,1.5765,1.5786,1461,GBPUSD,1995.10.25,
1.578,1.588,1.5695,1.5834,3161,GBPUSD,1995.10.26,
1.5826,1.5859,1.5756,1.5773,1531,GBPUSD,1995.10.27,
1.5769,1.5808,1.5724,1.5769,1681,GBPUSD,1995.10.30,
1.5762,1.5841,1.5717,1.581,2001,GBPUSD,1995.10.31,
1.5807,1.5825,1.5747,1.5784,1331,GBPUSD,1995.11.01,
1.5777,1.5838,1.5765,1.5788,1351,GBPUSD,1995.11.02,
1.5785,1.5836,1.5747,1.579,1731,GBPUSD,1995.11.03,
1.5775,1.587,1.5765,1.5806,1791,GBPUSD,1995.11.06,
1.58,1.5823,1.5753,1.581,1301,GBPUSD,1995.11.07,
1.5804,1.5848,1.5767,1.5803,1611,GBPUSD,1995.11.08,
1.5792,1.5836,1.5756,1.5772,1401,GBPUSD,1995.11.09,
1.5766,1.581,1.563,1.566,2541,GBPUSD,1995.11.10,
1.5677,1.5714,1.5495,1.5536,2971,GBPUSD,1995.11.13,
1.5524,1.5658,1.5521,1.5593,2051,GBPUSD,1995.11.14,
1.5587,1.5685,1.5541,1.5598,2771,GBPUSD,1995.11.15,
1.5599,1.563,1.5525,1.557,1811,GBPUSD,1995.11.16,
1.557,1.5604,1.539,1.5431,2891,GBPUSD,1995.11.17,
1.5451,1.56,1.5381,1.5566,3231,GBPUSD,1995.11.20,
1.5557,1.5609,1.5509,1.5576,1811,GBPUSD,1995.11.21,
1.5569,1.5662,1.553,1.5627,2061,GBPUSD,1995.11.22,
1.563,1.5666,1.5592,1.5636,1421,GBPUSD,1995.11.23,
1.5621,1.566,1.5575,1.5598,1471,GBPUSD,1995.11.24,
1.5591,1.5612,1.5479,1.5515,1901,GBPUSD,1995.11.27,
1.5509,1.5554,1.5418,1.5449,2121,GBPUSD,1995.11.28,
1.5435,1.548,1.5233,1.5343,4021,GBPUSD,1995.11.29,
1.5337,1.5381,1.526,1.5336,2411,GBPUSD,1995.11.30,
1.5338,1.538,1.5249,1.5312,2361,GBPUSD,1995.12.01,
1.5324,1.5385,1.5314,1.5331,1351,GBPUSD,1995.12.04,
1.5325,1.547,1.5296,1.5438,2351,GBPUSD,1995.12.05,
1.5439,1.5469,1.5378,1.5427,1701,GBPUSD,1995.12.06,
1.5415,1.545,1.5301,1.5356,2391,GBPUSD,1995.12.07,
1.5348,1.537,1.5203,1.5329,3151,GBPUSD,1995.12.08,
1.5334,1.5377,1.5303,1.534,1421,GBPUSD,1995.12.11,
1.5338,1.5371,1.5276,1.5336,1881,GBPUSD,1995.12.12,
1.5329,1.5354,1.5263,1.5347,1641,GBPUSD,1995.12.13,
1.5344,1.5473,1.5315,1.545,2101,GBPUSD,1995.12.14,
1.5444,1.5451,1.5325,1.5375,1831,GBPUSD,1995.12.15,
1.5385,1.5436,1.5353,1.5424,1271,GBPUSD,1995.12.18,
1.5436,1.546,1.5367,1.5409,1591,GBPUSD,1995.12.19,
1.5398,1.5448,1.534,1.5428,1861,GBPUSD,1995.12.20,
1.5405,1.543,1.5357,1.5398,1391,GBPUSD,1995.12.21,
1.5395,1.548,1.537,1.5448,1671,GBPUSD,1995.12.22,
1.5446,1.5474,1.5385,1.5456,1681,GBPUSD,1995.12.25,
1.5435,1.5626,1.5377,1.5613,3201,GBPUSD,1995.12.26,
1.5597,1.563,1.5508,1.5601,2401,GBPUSD,1995.12.27,
1.5598,1.5626,1.5351,1.5488,4401,GBPUSD,1995.12.28,
1.5475,1.5546,1.5429,1.5498,2111,GBPUSD,1995.12.29,
1.547,1.5605,1.5412,1.5552,3041,GBPUSD,1996.01.02,
1.5543,1.5585,1.5471,1.5512,1971,GBPUSD,1996.01.03,
1.5502,1.5547,1.5415,1.5541,2251,GBPUSD,1996.01.04,
1.5525,1.5555,1.5453,1.5511,1901,GBPUSD,1996.01.05,
1.5482,1.5534,1.5463,1.5514,1101,GBPUSD,1996.01.08,
1.5503,1.5544,1.5438,1.5544,1711,GBPUSD,1996.01.09,
1.554,1.5546,1.5425,1.5459,1611,GBPUSD,1996.01.10,
1.5452,1.5478,1.5407,1.5454,1401,GBPUSD,1996.01.11,
1.544,1.551,1.5396,1.547,1981,GBPUSD,1996.01.12,
1.546,1.548,1.5422,1.543,861,GBPUSD,1996.01.15,
1.5435,1.5454,1.5322,1.5332,1611,GBPUSD,1996.01.16,
1.5319,1.5371,1.5191,1.525,2911,GBPUSD,1996.01.17,
1.5249,1.5292,1.5152,1.5172,2031,GBPUSD,1996.01.18,
1.5159,1.5185,1.5034,1.5107,2501,GBPUSD,1996.01.19,
1.5119,1.5155,1.5019,1.5143,2481,GBPUSD,1996.01.22,
1.5132,1.5196,1.5105,1.5152,1621,GBPUSD,1996.01.23,
1.5148,1.5162,1.5071,1.512,1541,GBPUSD,1996.01.24,
1.511,1.5196,1.503,1.5071,2931,GBPUSD,1996.01.25,
1.5083,1.511,1.497,1.5045,2421,GBPUSD,1996.01.26,
1.5025,1.5101,1.5014,1.5064,1351,GBPUSD,1996.01.29,
1.5057,1.5115,1.5014,1.5051,1961,GBPUSD,1996.01.30,
1.5052,1.517,1.5038,1.5149,1671,GBPUSD,1996.01.31,
1.5133,1.522,1.5111,1.5204,1471,GBPUSD,1996.02.01,
1.5192,1.5267,1.5157,1.5256,1561,GBPUSD,1996.02.02,
1.528,1.5435,1.527,1.5392,2181,GBPUSD,1996.02.05,
1.538,1.5457,1.5354,1.5438,1481,GBPUSD,1996.02.06,
1.5425,1.5446,1.5334,1.5373,1721,GBPUSD,1996.02.07,
1.5369,1.5398,1.5319,1.5387,1401,GBPUSD,1996.02.08,
1.5385,1.5403,1.528,1.5315,1761,GBPUSD,1996.02.09,
1.5272,1.534,1.5247,1.5284,1741,GBPUSD,1996.02.12,
1.529,1.5389,1.5268,1.5384,1481,GBPUSD,1996.02.13,
1.5378,1.545,1.5358,1.5422,1401,GBPUSD,1996.02.14,
1.5413,1.543,1.5342,1.538,1431,GBPUSD,1996.02.15,
1.5368,1.5535,1.5347,1.5522,2221,GBPUSD,1996.02.16,
1.5439,1.5524,1.5422,1.5448,1951,GBPUSD,1996.02.19,
1.5445,1.55,1.5402,1.5455,1861,GBPUSD,1996.02.20,
1.5445,1.549,1.539,1.5439,1941,GBPUSD,1996.02.21,
1.543,1.5467,1.5398,1.5456,1121,GBPUSD,1996.02.22,
1.5463,1.547,1.5362,1.5401,1541,GBPUSD,1996.02.23,
1.5405,1.543,1.5368,1.5408,1211,GBPUSD,1996.02.26,
1.5405,1.5449,1.536,1.5412,1711,GBPUSD,1996.02.27,
1.5405,1.5421,1.5293,1.5329,1801,GBPUSD,1996.02.28,
1.5328,1.5354,1.5274,1.5325,1571,GBPUSD,1996.02.29,
1.5318,1.5339,1.5237,1.529,1761,GBPUSD,1996.03.01,
1.5289,1.5315,1.5265,1.528,911,GBPUSD,1996.03.04,
1.5273,1.5323,1.5247,1.5323,1021,GBPUSD,1996.03.05,
1.5312,1.5325,1.5265,1.5276,841,GBPUSD,1996.03.06,
1.5283,1.533,1.5223,1.5296,2011,GBPUSD,1996.03.07,
1.5288,1.5334,1.515,1.5239,3191,GBPUSD,1996.03.08,
1.5205,1.5266,1.5173,1.5237,1541,GBPUSD,1996.03.11,
1.5242,1.5259,1.516,1.5253,1871,GBPUSD,1996.03.12,
1.5247,1.5264,1.52,1.5231,1121,GBPUSD,1996.03.13,
1.5225,1.53,1.5216,1.527,1231,GBPUSD,1996.03.14,
1.5268,1.532,1.5213,1.5296,1861,GBPUSD,1996.03.15,
1.5277,1.535,1.5253,1.5317,1541,GBPUSD,1996.03.18,
1.5309,1.5356,1.5273,1.5346,1291,GBPUSD,1996.03.19,
1.5341,1.5406,1.5315,1.5384,1391,GBPUSD,1996.03.20,
1.538,1.5415,1.534,1.5364,1341,GBPUSD,1996.03.21,
1.5344,1.5376,1.5319,1.5368,901,GBPUSD,1996.03.22,
1.5348,1.5361,1.5185,1.5239,2431,GBPUSD,1996.03.25,
1.523,1.5288,1.52,1.5232,1741,GBPUSD,1996.03.26,
1.5222,1.525,1.517,1.5193,1311,GBPUSD,1996.03.27,
1.5195,1.5275,1.5167,1.5245,1661,GBPUSD,1996.03.28,
1.524,1.5306,1.5232,1.5269,1191,GBPUSD,1996.03.29,
1.525,1.5278,1.521,1.525,1361,GBPUSD,1996.04.01,
1.5242,1.5278,1.5226,1.525,961,GBPUSD,1996.04.02,
1.5241,1.5288,1.5225,1.5253,1141,GBPUSD,1996.04.03,
1.5242,1.5313,1.5237,1.5313,811,GBPUSD,1996.04.04,
