timestamp,open,high,low,close,volume
01.01.2019 18:00:00.000,280.07500,280.34500,279.97500,280.13500,0.00000
01.01.2019 19:00:00.000,280.13500,280.44500,280.07600,280.37500,0.00000
01.01.2019 20:00:00.000,280.38500,280.58500,280.32500,280.42500,0.00000
01.01.2019 21:00:00.000,280.42500,280.66500,280.38500,280.59500,0.00000
01.01.2019 22:00:00.000,280.58500,280.61500,280.51500,280.58500,0.00000
01.01.2019 23:00:00.000,280.59500,280.63500,280.52300,280.57500,0.00000
02.01.2019 00:00:00.000,280.57500,280.57500,279.74400,279.77500,0.00000
02.01.2019 01:00:00.000,279.78500,279.80500,279.28500,279.63100,0.00000
02.01.2019 02:00:00.000,279.64600,280.14500,279.45100,279.93400,0.00000
02.01.2019 03:00:00.000,279.93400,281.71500,279.93300,281.23500,0.00000
02.01.2019 04:00:00.000,281.24500,282.05500,281.19500,281.70500,0.00000
02.01.2019 05:00:00.000,281.70800,281.81500,281.57500,281.75500,0.00000
02.01.2019 06:00:00.000,281.76500,282.11500,281.70500,281.89500,0.00000
02.01.2019 07:00:00.000,281.88500,282.81500,281.88500,282.62800,0.00000
02.01.2019 08:00:00.000,282.63500,283.53500,282.61500,283.42500,0.00000
02.01.2019 09:00:00.000,283.43500,283.72500,283.15500,283.70500,0.00000
02.01.2019 10:00:00.000,283.70500,284.23500,283.44500,283.75700,0.00000
02.01.2019 11:00:00.000,283.75300,283.92500,283.57500,283.69500,0.00000
02.01.2019 12:00:00.000,283.70500,284.34500,283.68500,284.24500,0.00000
02.01.2019 13:00:00.000,284.23500,284.45600,284.16800,284.40900,0.00000
02.01.2019 14:00:00.000,284.41800,284.45500,283.95500,283.97500,0.00000
02.01.2019 15:00:00.000,283.95600,284.06500,283.91500,283.94500,0.00000
02.01.2019 18:00:00.000,284.58500,285.15900,284.13500,285.08400,0.00000
02.01.2019 19:00:00.000,285.08400,285.21500,284.28500,284.46500,0.00000
02.01.2019 20:00:00.000,284.45500,284.46500,284.07500,284.17500,0.00000
02.01.2019 21:00:00.000,284.18500,284.22500,283.79500,283.87500,0.00000
02.01.2019 22:00:00.000,283.88500,283.91500,283.54500,283.71500,0.00000
02.01.2019 23:00:00.000,283.71500,283.82500,283.63500,283.64500,0.00000
03.01.2019 00:00:00.000,283.65500,283.90500,283.57900,283.80500,0.00000
03.01.2019 01:00:00.000,283.81500,283.96500,283.41500,283.51500,0.00000
03.01.2019 02:00:00.000,283.52500,283.76800,283.37500,283.54500,0.00000
03.01.2019 03:00:00.000,283.53500,284.01500,283.16600,283.24500,0.00000
03.01.2019 04:00:00.000,283.25500,283.51500,283.15500,283.51500,0.00000
03.01.2019 05:00:00.000,283.51500,283.90500,283.42500,283.83500,0.00000
03.01.2019 06:00:00.000,283.84500,284.65500,283.73900,284.61500,0.00000
03.01.2019 07:00:00.000,284.62500,284.66500,283.91500,284.21500,0.00000
03.01.2019 08:00:00.000,284.20500,284.30500,283.33500,283.38500,0.00000
03.01.2019 09:00:00.000,283.38500,283.40500,283.10400,283.32500,0.00000
03.01.2019 10:00:00.000,283.28400,283.28400,281.85500,282.05500,0.00000
03.01.2019 11:00:00.000,282.04500,282.24500,281.50600,281.74500,0.00000
03.01.2019 12:00:00.000,281.73800,281.88500,281.46900,281.66000,0.00000
03.01.2019 13:00:00.000,281.66700,281.71500,281.33900,281.36500,0.00000
03.01.2019 14:00:00.000,281.35500,281.83600,281.32500,281.62500,0.00000
03.01.2019 15:00:00.000,281.62800,281.67500,281.44300,281.53200,0.00000
