timestamp,open,high,low,close,volume
01.01.2019 17:00:00.000,8.63468,8.64377,8.63322,8.64369,0.00000
01.01.2019 18:00:00.000,8.64369,8.64713,8.63312,8.64500,0.00000
01.01.2019 19:00:00.000,8.64529,8.65025,8.64002,8.64431,0.00000
01.01.2019 20:00:00.000,8.64435,8.65897,8.64332,8.65053,0.00000
01.01.2019 21:00:00.000,8.65053,8.66565,8.64914,8.66316,0.00000
01.01.2019 22:00:00.000,8.66316,8.66539,8.66042,8.66303,0.00000
01.01.2019 23:00:00.000,8.66303,8.67049,8.66303,8.66769,0.00000
02.01.2019 00:00:00.000,8.66770,8.66842,8.64062,8.64236,0.00000
02.01.2019 01:00:00.000,8.64255,8.64849,8.63788,8.64114,0.00000
02.01.2019 02:00:00.000,8.64114,8.65752,8.63066,8.64618,0.00000
02.01.2019 03:00:00.000,8.64864,8.68448,8.64698,8.65252,0.00000
02.01.2019 04:00:00.000,8.65250,8.66762,8.64901,8.66184,0.00000
02.01.2019 05:00:00.000,8.66175,8.67152,8.66004,8.67105,0.00000
02.01.2019 06:00:00.000,8.67100,8.67202,8.65567,8.66405,0.00000
02.01.2019 07:00:00.000,8.66405,8.69176,8.66368,8.68613,0.00000
02.01.2019 08:00:00.000,8.68636,8.73032,8.68620,8.72335,0.00000
02.01.2019 09:00:00.000,8.72344,8.72830,8.71361,8.71629,0.00000
02.01.2019 10:00:00.000,8.71625,8.71872,8.68287,8.69537,0.00000
02.01.2019 11:00:00.000,8.69528,8.70882,8.67922,8.69923,0.00000
02.01.2019 12:00:00.000,8.69929,8.70718,8.69137,8.70359,0.00000
02.01.2019 13:00:00.000,8.70313,8.71876,8.70262,8.71866,0.00000
02.01.2019 14:00:00.000,8.71867,8.71949,8.70740,8.70818,0.00000
02.01.2019 15:00:00.000,8.70818,8.71067,8.70511,8.70560,0.00000
02.01.2019 16:00:00.000,8.70559,8.71648,8.70323,8.70901,0.00000
02.01.2019 17:00:00.000,8.70937,8.73903,8.70702,8.73052,0.00000
02.01.2019 18:00:00.000,8.73222,8.78623,8.70706,8.78438,0.00000
02.01.2019 19:00:00.000,8.78382,8.78486,8.74197,8.75294,0.00000
02.01.2019 20:00:00.000,8.75283,8.75632,8.74007,8.74817,0.00000
02.01.2019 21:00:00.000,8.74782,8.74804,8.72822,8.73247,0.00000
02.01.2019 22:00:00.000,8.73243,8.73875,8.72624,8.73579,0.00000
02.01.2019 23:00:00.000,8.73584,8.73770,8.72872,8.72874,0.00000
03.01.2019 00:00:00.000,8.72878,8.74354,8.72693,8.73884,0.00000
03.01.2019 01:00:00.000,8.73897,8.74336,8.73178,8.73722,0.00000
03.01.2019 02:00:00.000,8.73732,8.74191,8.72610,8.73781,0.00000
03.01.2019 03:00:00.000,8.73780,8.75245,8.71913,8.71998,0.00000
03.01.2019 04:00:00.000,8.72010,8.73283,8.71667,8.72821,0.00000
03.01.2019 05:00:00.000,8.72838,8.74434,8.72838,8.74344,0.00000
03.01.2019 06:00:00.000,8.74338,8.76333,8.74083,8.75472,0.00000
03.01.2019 07:00:00.000,8.75474,8.75837,8.73807,8.74198,0.00000
03.01.2019 08:00:00.000,8.74208,8.74404,8.71589,8.72023,0.00000
03.01.2019 09:00:00.000,8.72022,8.72719,8.70833,8.72302,0.00000
03.01.2019 10:00:00.000,8.72270,8.73932,8.70929,8.72221,0.00000
03.01.2019 11:00:00.000,8.72225,8.72968,8.69392,8.69512,0.00000
03.01.2019 12:00:00.000,8.69515,8.69570,8.67915,8.68274,0.00000
03.01.2019 13:00:00.000,8.68245,8.69163,8.68095,8.68596,0.00000
03.01.2019 14:00:00.000,8.68588,8.69211,8.68249,8.68706,0.00000
03.01.2019 15:00:00.000,8.68710,8.69408,8.68167,8.68745,0.00000
03.01.2019 16:00:00.000,8.68784,8.69092,8.68337,8.68763,0.00000
