Gmt time,Open,High,Low,Close,Volume
11.02.2021 10:00:00.000,10.27429,10.27771,10.26737,10.27411,4016.6101
11.02.2021 11:00:00.000,10.27404,10.27424,10.25884,10.25998,3913.0801
11.02.2021 12:00:00.000,10.25998,10.26355,10.25617,10.25797,3629.25
11.02.2021 13:00:00.000,10.25797,10.26088,10.25226,10.25829,5679.5601
11.02.2021 14:00:00.000,10.25808,10.26695,10.25099,10.26500,11642.1504
11.02.2021 15:00:00.000,10.26521,10.26686,10.24971,10.26000,9637.9502
11.02.2021 16:00:00.000,10.26011,10.26689,10.25564,10.26261,6409.7402
11.02.2021 17:00:00.000,10.26243,10.29157,10.26176,10.27924,3983.6499
11.02.2021 18:00:00.000,10.27924,10.28993,10.27663,10.28938,5860.98
11.02.2021 19:00:00.000,10.28937,10.29649,10.28715,10.29006,5793.4502
11.02.2021 20:00:00.000,10.29007,10.29078,10.27597,10.28044,7004.75
11.02.2021 21:00:00.000,10.28034,10.28354,10.27113,10.27331,7489.5898
11.02.2021 22:00:00.000,10.27424,10.27424,10.26774,10.27024,28.25
11.02.2021 23:00:00.000,10.27023,10.28448,10.27023,10.28324,5317.7402
12.02.2021 00:00:00.000,10.28286,10.28913,10.27754,10.28538,4090.23
12.02.2021 01:00:00.000,10.28543,10.29093,10.27824,10.28744,8654.54
12.02.2021 02:00:00.000,10.28749,10.30616,10.28407,10.30572,7133.6602
12.02.2021 03:00:00.000,10.30571,10.30783,10.29736,10.30225,1201.02
12.02.2021 04:00:00.000,10.30249,10.30342,10.29057,10.29837,7648.1299
12.02.2021 05:00:00.000,10.29837,10.30171,10.29175,10.29963,10168.5498
12.02.2021 06:00:00.000,10.29963,10.30606,10.29868,10.29875,2740.25
12.02.2021 07:00:00.000,10.29888,10.30584,10.29496,10.29674,3443.55
12.02.2021 08:00:00.000,10.29664,10.30692,10.28885,10.30265,4258.96
12.02.2021 09:00:00.000,10.30245,10.31274,10.29184,10.29264,4184.4399
12.02.2021 10:00:00.000,10.29256,10.29391,10.27981,10.28724,3758.8
12.02.2021 11:00:00.000,10.28734,10.29474,10.28413,10.28677,3630.8799
12.02.2021 12:00:00.000,10.28657,10.29011,10.28016,10.28437,2931.8301
12.02.2021 13:00:00.000,10.28452,10.28720,10.27598,10.27768,6655.2798
12.02.2021 14:00:00.000,10.27768,10.28474,10.27460,10.27583,6978.3398
12.02.2021 15:00:00.000,10.27603,10.27684,10.25957,10.26343,6369.29
12.02.2021 16:00:00.000,10.26342,10.26963,10.24488,10.25362,6040.6602
12.02.2021 17:00:00.000,10.25345,10.25538,10.24663,10.25120,3865.3401
12.02.2021 18:00:00.000,10.25120,10.25709,10.24824,10.25116,8300.1299
12.02.2021 19:00:00.000,10.25168,10.25870,10.24915,10.25652,6463.9102
12.02.2021 20:00:00.000,10.25652,10.26303,10.25404,10.25674,7197.0601
12.02.2021 21:00:00.000,10.25674,10.25946,10.24480,10.24572,7186.4902
14.02.2021 22:00:00.000,10.21404,10.23830,10.21403,10.23205,90.22
14.02.2021 23:00:00.000,10.24370,10.25400,10.23135,10.24060,6194.8301
15.02.2021 00:00:00.000,10.24060,10.25269,10.23558,10.24042,5547.1802
15.02.2021 01:00:00.000,10.24042,10.24319,10.22893,10.23176,3536.4099
15.02.2021 02:00:00.000,10.23176,10.23304,10.22299,10.22419,2212.2
15.02.2021 03:00:00.000,10.22425,10.22944,10.21854,10.22152,4030.02
15.02.2021 04:00:00.000,10.22155,10.22464,10.21335,10.21874,5876.1299
15.02.2021 05:00:00.000,10.21884,10.22004,10.21291,10.21411,3888.9299
15.02.2021 06:00:00.000,10.21411,10.21573,10.20850,10.21494,4212.2002
15.02.2021 07:00:00.000,10.21479,10.22837,10.21105,10.22502,2259.5
15.02.2021 08:00:00.000,10.22496,10.22496,10.20294,10.20889,7791.6802
15.02.2021 09:00:00.000,10.20893,10.21448,10.20631,10.21045,5927.6401
15.02.2021 10:00:00.000,10.21037,10.21037,10.20016,10.20639,2609.05
15.02.2021 11:00:00.000,10.20639,10.20978,10.20400,10.20726,1225.88
15.02.2021 12:00:00.000,10.20726,10.21661,10.18629,10.18647,3520.7
15.02.2021 13:00:00.000,10.18666,10.20673,10.18616,10.20242,2210.52
15.02.2021 14:00:00.000,10.20266,10.20969,10.19621,10.20380,3060.4299
15.02.2021 15:00:00.000,10.20380,10.20403,10.16714,10.17208,3013.8401
15.02.2021 16:00:00.000,10.17213,10.18209,10.15947,10.17177,3348.6699
15.02.2021 17:00:00.000,10.17133,10.18476,10.17122,10.17788,1177.3
15.02.2021 18:00:00.000,10.17771,10.18429,10.17574,10.18170,1992.25
15.02.2021 19:00:00.000,10.18169,10.18555,10.17868,10.17883,737.04
15.02.2021 20:00:00.000,10.17862,10.18296,10.17827,10.17901,461.11
15.02.2021 21:00:00.000,10.17901,10.18009,10.17064,10.17064,1672.76
15.02.2021 22:00:00.000,10.17064,10.17869,10.16963,10.17004,317.45
15.02.2021 23:00:00.000,10.16974,10.18059,10.16718,10.17598,9098.7998
16.02.2021 00:00:00.000,10.17598,10.17888,10.16501,10.17017,14285.54
16.02.2021 01:00:00.000,10.16990,10.17237,10.15075,10.15352,14550.5996
16.02.2021 02:00:00.000,10.15371,10.15826,10.15217,10.15471,3542.9399
16.02.2021 03:00:00.000,10.15453,10.15732,10.15162,10.15244,4480.6802
16.02.2021 04:00:00.000,10.15261,10.15732,10.15165,10.15646,3060.9299
16.02.2021 05:00:00.000,10.15654,10.17651,10.15326,10.17267,9141.0098
16.02.2021 06:00:00.000,10.17238,10.17356,10.15904,10.16338,2983.97
16.02.2021 07:00:00.000,10.16332,10.17094,10.15889,10.17064,2792.5701
16.02.2021 08:00:00.000,10.17020,10.17375,10.15503,10.15904,4886.52
16.02.2021 09:00:00.000,10.15905,10.17317,10.15704,10.16645,2883.3501
16.02.2021 10:00:00.000,10.16646,10.17759,10.16391,10.17593,2452.3701
16.02.2021 11:00:00.000,10.17589,10.18317,10.17444,10.17805,2097.3999
16.02.2021 12:00:00.000,10.17842,10.19783,10.17631,10.18523,3979.3701
16.02.2021 13:00:00.000,10.18509,10.20684,10.18468,10.20504,4971.73
16.02.2021 14:00:00.000,10.20473,10.22209,10.19625,10.21974,8952.0703
16.02.2021 15:00:00.000,10.21984,10.22893,10.19377,10.19735,7691.2402
16.02.2021 16:00:00.000,10.19735,10.22641,10.19651,10.21929,4945.7598
16.02.2021 17:00:00.000,10.21934,10.22871,10.21636,10.22086,5600.1401
16.02.2021 18:00:00.000,10.22086,10.22411,10.21135,10.21390,4834.9399
16.02.2021 19:00:00.000,10.21399,10.21399,10.20372,10.20933,5652.0098
16.02.2021 20:00:00.000,10.20934,10.21211,10.20536,10.20735,2807.04
16.02.2021 21:00:00.000,10.20732,10.22805,10.20709,10.20853,3805.0901
16.02.2021 22:00:00.000,10.20824,10.20964,10.20824,10.20964,13.5
16.02.2021 23:00:00.000,10.20974,10.23780,10.20854,10.22476,10898.3496
17.02.2021 00:00:00.000,10.22476,10.25202,10.22210,10.24127,6478.6401
17.02.2021 01:00:00.000,10.24123,10.25293,10.24040,10.24816,2668.8601
17.02.2021 02:00:00.000,10.24808,10.24859,10.23323,10.23954,6712.54
17.02.2021 03:00:00.000,10.23954,10.24184,10.23190,10.23346,6031.6001
17.02.2021 04:00:00.000,10.23346,10.23486,10.23216,10.23369,4404.3198
17.02.2021 05:00:00.000,10.23369,10.23542,10.23159,10.23359,3986.25
17.02.2021 06:00:00.000,10.23359,10.23824,10.22075,10.23004,2143.73
17.02.2021 07:00:00.000,10.23003,10.24093,10.22684,10.23283,3658.0801
17.02.2021 08:00:00.000,10.23284,10.23609,10.19960,10.20235,6268.0098
17.02.2021 09:00:00.000,10.20219,10.22565,10.19208,10.22059,5363.0698
17.02.2021 10:00:00.000,10.22076,10.22582,10.21119,10.21914,3294.8601
17.02.2021 11:00:00.000,10.21914,10.22253,10.21081,10.22008,2984.8799
17.02.2021 12:00:00.000,10.22008,10.22504,10.20025,10.20295,3777.1799
17.02.2021 13:00:00.000,10.20310,10.23238,10.20112,10.22277,6400.71
17.02.2021 14:00:00.000,10.22275,10.27014,10.21560,10.24154,10456.9805
17.02.2021 15:00:00.000,10.24154,10.26982,10.23974,10.25808,8905.4697
17.02.2021 16:00:00.000,10.25812,10.27621,10.24974,10.25579,6614.7002
17.02.2021 17:00:00.000,10.25579,10.26029,10.23347,10.23744,4663.52
17.02.2021 18:00:00.000,10.23758,10.24516,10.23459,10.23630,8141.7998
17.02.2021 19:00:00.000,10.23630,10.24554,10.23361,10.23470,7952.77
17.02.2021 20:00:00.000,10.23470,10.23684,10.22771,10.23308,5072.0098
17.02.2021 21:00:00.000,10.23297,10.23771,10.22194,10.22649,9785.4805
17.02.2021 22:00:00.000,10.22735,10.23044,10.22514,10.22564,30.49
17.02.2021 23:00:00.000,10.22554,10.23514,10.22403,10.23125,4422.6499
18.02.2021 00:00:00.000,10.23127,10.23129,10.22012,10.22219,5285.1401
18.02.2021 01:00:00.000,10.22219,10.22404,10.20854,10.22144,14781.9199
18.02.2021 02:00:00.000,10.22150,10.22578,10.21353,10.21829,9654.5703
18.02.2021 03:00:00.000,10.21828,10.23189,10.21373,10.23047,9287.0098
18.02.2021 04:00:00.000,10.23047,10.23693,10.22759,10.23141,9299.9004
18.02.2021 05:00:00.000,10.23141,10.23471,10.22848,10.23255,4113.1899
18.02.2021 06:00:00.000,10.23248,10.24430,10.22840,10.24335,1308.66
18.02.2021 07:00:00.000,10.24336,10.25764,10.23526,10.25064,4955.0298
18.02.2021 08:00:00.000,10.25074,10.25399,10.21796,10.21866,5976.1899
18.02.2021 09:00:00.000,10.21866,10.24494,10.21661,10.23494,5211.5898
18.02.2021 10:00:00.000,10.23514,10.23977,10.22463,10.23310,4601.0498
18.02.2021 11:00:00.000,10.23305,10.23939,10.21513,10.21889,4167.2002
18.02.2021 12:00:00.000,10.21906,10.22363,10.20744,10.21836,4942
18.02.2021 13:00:00.000,10.21825,10.23636,10.21370,10.23202,7585.21
18.02.2021 14:00:00.000,10.23217,10.24721,10.22593,10.23772,8572.25
18.02.2021 15:00:00.000,10.23752,10.27774,10.23752,10.25715,11331.4102
18.02.2021 16:00:00.000,10.25714,10.25737,10.23679,10.24753,7013.5298
18.02.2021 17:00:00.000,10.24753,10.25337,10.23539,10.23779,6601.73
18.02.2021 18:00:00.000,10.23764,10.24665,10.23054,10.23712,2580.3401
18.02.2021 19:00:00.000,10.23712,10.23793,10.22494,10.22534,2475.51
18.02.2021 20:00:00.000,10.22514,10.23199,10.22513,10.22824,2924.27
18.02.2021 21:00:00.000,10.22824,10.23305,10.22344,10.22664,4455.9902
18.02.2021 22:00:00.000,10.22584,10.23125,10.22135,10.22474,318.04
18.02.2021 23:00:00.000,10.22484,10.23482,10.22484,10.23363,5296.8599
19.02.2021 00:00:00.000,10.23362,10.23747,10.22871,10.23469,5867.79
19.02.2021 01:00:00.000,10.23503,10.25168,10.23184,10.24541,8474.8398
19.02.2021 02:00:00.000,10.24540,10.25655,10.24463,10.25168,7420.0801
19.02.2021 03:00:00.000,10.25168,10.26199,10.24956,10.25292,9129.79
19.02.2021 04:00:00.000,10.25292,10.25752,10.24269,10.24942,6870.6899
19.02.2021 05:00:00.000,10.24942,10.25049,10.23543,10.23574,6146.52
19.02.2021 06:00:00.000,10.23574,10.23585,10.22196,10.22454,1935.25
19.02.2021 07:00:00.000,10.22454,10.23796,10.22340,10.23520,4800.4902
19.02.2021 08:00:00.000,10.23452,10.25863,10.23137,10.24414,6474.5
19.02.2021 09:00:00.000,10.24414,10.25718,10.22226,10.24028,4695.3599
19.02.2021 10:00:00.000,10.24028,10.24714,10.22605,10.23253,5615.23
19.02.2021 11:00:00.000,10.23253,10.24353,10.22914,10.23077,3834.5901
19.02.2021 12:00:00.000,10.23079,10.23080,10.20790,10.21167,4622.2598
19.02.2021 13:00:00.000,10.21154,10.22723,10.20291,10.22507,6090.7798
19.02.2021 14:00:00.000,10.22522,10.24374,10.22337,10.23734,7187.7402
19.02.2021 15:00:00.000,10.23734,10.24515,10.23120,10.23953,6077.48
19.02.2021 16:00:00.000,10.23960,10.25746,10.23896,10.25216,4729.7402
19.02.2021 17:00:00.000,10.25224,10.26951,10.25195,10.25722,6416.6802
19.02.2021 18:00:00.000,10.25734,10.27490,10.25691,10.26396,5408.8799
19.02.2021 19:00:00.000,10.26381,10.27002,10.26012,10.26339,5373.25
19.02.2021 20:00:00.000,10.26356,10.26383,10.25278,10.25873,10724.6797
19.02.2021 21:00:00.000,10.25873,10.25984,10.25021,10.25021,4576.2202
21.02.2021 22:00:00.000,10.26124,10.26124,10.24173,10.24174,66.99
21.02.2021 23:00:00.000,10.24701,10.26074,10.24174,10.24539,7116.3999
22.02.2021 00:00:00.000,10.24545,10.24741,10.23088,10.23408,4839.1499
22.02.2021 01:00:00.000,10.23408,10.23498,10.21227,10.22539,8848.2695
22.02.2021 02:00:00.000,10.22540,10.24576,10.22287,10.24335,8585.5596
22.02.2021 03:00:00.000,10.24335,10.25352,10.23776,10.24468,8783.3203
22.02.2021 04:00:00.000,10.24482,10.24999,10.23587,10.24167,4124.8599
22.02.2021 05:00:00.000,10.24163,10.24563,10.23801,10.24464,3951.3401
22.02.2021 06:00:00.000,10.24473,10.25436,10.24376,10.24636,2080.49
22.02.2021 07:00:00.000,10.24642,10.29531,10.24608,10.29233,7031.8301
22.02.2021 08:00:00.000,10.29205,10.32999,10.28034,10.31999,8561.1104
22.02.2021 09:00:00.000,10.32037,10.32463,10.29445,10.31488,7147.48
22.02.2021 10:00:00.000,10.31503,10.31599,10.29412,10.31191,4184.96
22.02.2021 11:00:00.000,10.31191,10.31962,10.29663,10.30855,5215.3501
22.02.2021 12:00:00.000,10.30855,10.31212,10.28862,10.30949,4381.71
22.02.2021 13:00:00.000,10.30949,10.32764,10.30046,10.30296,7674.7598
22.02.2021 14:00:00.000,10.30287,10.32144,10.29652,10.29934,12837.0596
22.02.2021 15:00:00.000,10.29924,10.31024,10.28998,10.30704,12033.4902
22.02.2021 16:00:00.000,10.30704,10.31866,10.29868,10.30068,6787.1099
22.02.2021 17:00:00.000,10.30070,10.31460,10.30062,10.30405,4230.4502
22.02.2021 18:00:00.000,10.30420,10.31840,10.30420,10.31684,3239.55
