timestamp,open,high,low,close,volume
01.01.2020 00:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 01:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 02:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 03:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 04:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 05:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 06:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 07:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 08:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 09:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 10:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 11:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 12:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 13:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 14:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 15:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 16:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 17:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 18:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 19:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 20:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 21:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 22:00:00.000,17.812,17.812,17.812,17.812,0
01.01.2020 23:00:00.000,17.863,17.929,17.856,17.88,113467002.9
02.01.2020 00:00:00.000,17.88,17.904,17.859,17.886,103523101.8
02.01.2020 01:00:00.000,17.887,17.908,17.811,17.831,387402404.8
02.01.2020 02:00:00.000,17.831,17.874,17.777,17.866,189016098
02.01.2020 03:00:00.000,17.86,17.885,17.841,17.856,85933898.93
02.01.2020 04:00:00.000,17.855,17.864,17.839,17.845,36805400.85
02.01.2020 05:00:00.000,17.844,17.866,17.833,17.849,111163902.3
02.01.2020 06:00:00.000,17.849,17.881,17.839,17.87,169187301.6
02.01.2020 07:00:00.000,17.869,17.875,17.845,17.846,138000900.3
02.01.2020 08:00:00.000,17.846,17.9,17.829,17.897,274751586.9
02.01.2020 09:00:00.000,17.897,17.927,17.885,17.898,140042099
02.01.2020 10:00:00.000,17.897,17.91,17.874,17.909,113589103.7
02.01.2020 11:00:00.000,17.91,17.923,17.895,17.907,118502296.4
02.01.2020 12:00:00.000,17.905,17.926,17.891,17.916,143625305.2
02.01.2020 13:00:00.000,17.918,18.086,17.915,18.061,552485900.9
02.01.2020 14:00:00.000,18.061,18.078,17.925,17.935,240770095.8
02.01.2020 15:00:00.000,17.939,18.047,17.936,17.999,304705688.5
02.01.2020 16:00:00.000,18.001,18.003,17.951,17.962,256517791.7
02.01.2020 17:00:00.000,17.963,18.006,17.924,17.998,205234100.3
02.01.2020 18:00:00.000,17.997,18.007,17.974,17.986,141733596.8
02.01.2020 19:00:00.000,17.987,18.003,17.957,17.996,92821701.05
02.01.2020 20:00:00.000,17.995,18.023,17.985,18,125166999.8
02.01.2020 21:00:00.000,18.001,18.015,17.987,17.987,36240550.99
02.01.2020 22:00:00.000,17.987,17.987,17.987,17.987,0
02.01.2020 23:00:00.000,17.998,18.021,17.989,18.016,28586500.17
03.01.2020 00:00:00.000,18.016,18.047,18.015,18.042,65265998.84
03.01.2020 01:00:00.000,18.039,18.125,18.004,18.083,295174194.3
03.01.2020 02:00:00.000,18.083,18.147,18.054,18.103,613348571.8
03.01.2020 03:00:00.000,18.105,18.142,18.08,18.107,224097198.5
03.01.2020 04:00:00.000,18.104,18.12,18.091,18.114,86575599.67
03.01.2020 05:00:00.000,18.114,18.247,18.104,18.177,462217102.1
03.01.2020 06:00:00.000,18.183,18.207,18.143,18.148,300316497.8
03.01.2020 07:00:00.000,18.149,18.262,18.149,18.248,292956298.8
03.01.2020 08:00:00.000,18.247,18.262,18.156,18.164,352196594.2
03.01.2020 09:00:00.000,18.162,18.232,18.161,18.171,359148498.5
03.01.2020 10:00:00.000,18.175,18.211,18.126,18.193,298279205.3
03.01.2020 11:00:00.000,18.191,18.202,18.156,18.169,244004104.6
03.01.2020 12:00:00.000,18.171,18.21,18.128,18.151,288068115.2
03.01.2020 13:00:00.000,18.152,18.172,18.027,18.074,656210876.5
03.01.2020 14:00:00.000,18.077,18.106,18.024,18.052,570782409.7
03.01.2020 15:00:00.000,18.053,18.142,18.036,18.101,563266906.7
03.01.2020 16:00:00.000,18.101,18.127,18.071,18.092,159344192.5
03.01.2020 17:00:00.000,18.09,18.1,18.072,18.096,145289306.6
03.01.2020 18:00:00.000,18.097,18.136,18.053,18.066,219705200.2
