timestamp,open,high,low,close,volume
02.01.2020 07:00:00.000,330.845,330.921,330.698,330.766,1568.85
02.01.2020 08:00:00.000,330.611,330.702,330.118,330.156,1708.59
02.01.2020 09:00:00.000,330.163,330.245,329.915,329.92,1082.59
02.01.2020 10:00:00.000,329.924,329.924,329.724,329.791,895.13
02.01.2020 11:00:00.000,329.791,330.059,329.791,329.942,1043.86
02.01.2020 12:00:00.000,329.949,329.99,329.815,329.972,1306.86
02.01.2020 13:00:00.000,329.963,330.001,329.771,329.772,859.85
02.01.2020 14:00:00.000,329.782,329.792,329.414,329.414,749.96
02.01.2020 15:00:00.000,329.414,329.467,329.07,329.079,1227.75
02.01.2020 16:00:00.000,329.081,329.155,328.917,328.922,1003.53
02.01.2020 17:00:00.000,328.922,329.069,328.859,328.893,331.01
02.01.2020 18:00:00.000,328.892,328.95,328.846,328.88,694.24
02.01.2020 19:00:00.000,328.83,329.038,328.83,328.916,422.57
02.01.2020 20:00:00.000,328.913,328.92,328.812,328.852,1103.38
02.01.2020 21:00:00.000,328.858,328.873,328.706,328.711,588.33
03.01.2020 07:00:00.000,329.085,329.565,329.052,329.54,842.81
03.01.2020 08:00:00.000,329.533,329.587,329.027,329.49,1902.63
03.01.2020 09:00:00.000,329.481,329.53,329.258,329.399,1480.46
03.01.2020 10:00:00.000,329.399,329.707,329.369,329.668,1664.9
03.01.2020 11:00:00.000,329.669,330.364,329.66,330.221,1902.8101
03.01.2020 12:00:00.000,330.215,330.629,330.138,330.583,1232.6
03.01.2020 13:00:00.000,330.552,330.603,330.371,330.463,879.52
03.01.2020 14:00:00.000,330.452,330.625,329.939,330.016,2164.95
03.01.2020 15:00:00.000,329.985,330.151,329.857,329.973,2211.1899
03.01.2020 16:00:00.000,329.952,329.955,329.301,329.411,2845.8
03.01.2020 17:00:00.000,329.409,329.413,329.303,329.306,521.23
03.01.2020 18:00:00.000,329.292,329.698,329.292,329.688,1657.78
03.01.2020 19:00:00.000,329.688,329.809,329.653,329.777,678.15
03.01.2020 20:00:00.000,329.777,329.785,329.679,329.68,553.3
03.01.2020 21:00:00.000,329.68,329.83,329.655,329.707,638.27
06.01.2020 07:00:00.000,329.851,329.976,329.816,329.816,798.42
06.01.2020 08:00:00.000,329.816,330.17,329.81,330.029,2811.9199
06.01.2020 09:00:00.000,330.026,330.074,329.863,329.921,1602.5
06.01.2020 10:00:00.000,329.906,329.971,329.598,329.717,1661.6899
06.01.2020 11:00:00.000,329.723,329.776,329.582,329.582,1123.5601
06.01.2020 12:00:00.000,329.545,329.659,329.542,329.593,604.96
06.01.2020 13:00:00.000,329.586,329.612,329.314,329.447,875.5
06.01.2020 14:00:00.000,329.447,329.75,329.357,329.709,2596.3201
06.01.2020 15:00:00.000,329.71,329.87,329.612,329.848,1508.87
06.01.2020 16:00:00.000,329.849,329.867,329.514,329.589,1263.49
06.01.2020 17:00:00.000,329.59,329.649,329.546,329.609,558.31
06.01.2020 18:00:00.000,329.608,329.651,329.544,329.603,1034.12
06.01.2020 19:00:00.000,329.597,329.612,329.558,329.604,385.25
06.01.2020 20:00:00.000,329.592,329.713,329.554,329.713,701.85
06.01.2020 21:00:00.000,329.699,329.776,329.639,329.694,270.81
07.01.2020 07:00:00.000,329.783,329.798,329.632,329.758,1026.84
07.01.2020 08:00:00.000,329.768,330.14,329.722,329.875,1739.46
07.01.2020 09:00:00.000,329.874,330.72,329.837,330.652,1824.17
07.01.2020 10:00:00.000,330.651,331.036,330.62,330.903,1742.29
07.01.2020 11:00:00.000,330.896,330.899,330.683,330.707,835.39
07.01.2020 12:00:00.000,330.707,330.935,330.488,330.89,1369.9399
07.01.2020 13:00:00.000,330.893,331.394,330.864,331.369,2661.6499
07.01.2020 14:00:00.000,331.369,331.435,331.165,331.321,3092.4199
07.01.2020 15:00:00.000,331.321,331.444,331.303,331.434,1625.1899
07.01.2020 16:00:00.000,331.417,331.484,331.377,331.431,1066.62
07.01.2020 17:00:00.000,331.431,331.662,331.413,331.569,1047.33
07.01.2020 18:00:00.000,331.561,331.583,331.423,331.456,172.47
07.01.2020 19:00:00.000,331.456,331.595,331.456,331.578,1433.61
07.01.2020 20:00:00.000,331.577,331.662,331.576,331.649,291.42
07.01.2020 21:00:00.000,331.649,331.693,331.578,331.615,1237.12
08.01.2020 07:00:00.000,331.586,331.933,331.539,331.605,1652.21
08.01.2020 08:00:00.000,331.605,332.157,331.605,331.74,1693.42
08.01.2020 09:00:00.000,331.735,331.75,330.999,331.331,1151.62
08.01.2020 10:00:00.000,331.333,331.395,330.904,330.938,1159.5699
08.01.2020 11:00:00.000,330.933,331.118,330.833,331.026,1027.02
08.01.2020 12:00:00.000,331.016,331.176,331.008,331.092,786.88
08.01.2020 13:00:00.000,331.099,331.321,330.931,331.321,1188.67
08.01.2020 14:00:00.000,331.339,331.655,331.226,331.31,1457.9301
08.01.2020 15:00:00.000,331.309,331.451,331.128,331.266,1755.9301
08.01.2020 16:00:00.000,331.251,331.38,330.893,330.931,1489.79
08.01.2020 17:00:00.000,330.931,331.01,330.206,330.405,1832.45
08.01.2020 18:00:00.000,330.402,330.463,330.371,330.393,801.29
08.01.2020 19:00:00.000,330.396,330.414,330.378,330.413,310.73
08.01.2020 20:00:00.000,330.395,330.431,330.378,330.426,1198.8101
08.01.2020 21:00:00.000,330.431,330.512,330.371,330.402,811.75
09.01.2020 07:00:00.000,330.488,330.848,330.443,330.75,3897.3799
09.01.2020 08:00:00.000,330.752,331.364,330.721,331.364,2426.6599
09.01.2020 09:00:00.000,331.364,331.69,331.337,331.469,754.79
09.01.2020 10:00:00.000,331.485,332.257,331.465,332.013,915.79
09.01.2020 11:00:00.000,332.015,332.021,331.909,331.998,593.13
09.01.2020 12:00:00.000,331.989,332.107,331.761,332.085,797.53
09.01.2020 13:00:00.000,332.085,332.538,332.073,332.369,1727.23
09.01.2020 14:00:00.000,332.368,332.915,332.322,332.881,1798.12
09.01.2020 15:00:00.000,332.881,333.191,332.858,332.99,1822.7
09.01.2020 16:00:00.000,332.983,333.003,332.6,332.695,1796.36
09.01.2020 17:00:00.000,332.695,332.712,332.592,332.615,993.8
09.01.2020 18:00:00.000,332.614,332.635,332.611,332.629,160.93
09.01.2020 19:00:00.000,332.628,332.629,332.527,332.549,298.68
09.01.2020 20:00:00.000,332.548,332.558,332.47,332.523,453.72
09.01.2020 21:00:00.000,332.524,332.634,332.444,332.566,103
10.01.2020 07:00:00.000,332.586,332.618,332.505,332.611,1391.78
10.01.2020 08:00:00.000,332.612,333.24,332.589,333.11,1374.4301
10.01.2020 09:00:00.000,333.107,333.886,333.089,333.802,1395.36
10.01.2020 10:00:00.000,333.796,333.849,333.709,333.74,585.04
