timestamp,open,high,low,close,volume
01.01.2020 22:00:00.000,4.25315,4.25687,4.25265,4.25605,345.75
01.01.2020 23:00:00.000,4.25586,4.25615,4.25372,4.25405,166.5
02.01.2020 00:00:00.000,4.25395,4.25406,4.25372,4.25405,200
02.01.2020 01:00:00.000,4.25372,4.25406,4.25361,4.25385,586
02.01.2020 02:00:00.000,4.25375,4.25386,4.25133,4.25255,237
02.01.2020 03:00:00.000,4.25246,4.25266,4.25162,4.25255,5032
02.01.2020 04:00:00.000,4.25255,4.25266,4.25186,4.25245,9440
02.01.2020 05:00:00.000,4.25255,4.25266,4.25199,4.25266,3303
02.01.2020 06:00:00.000,4.25255,4.25266,4.25234,4.25256,7465
02.01.2020 07:00:00.000,4.25234,4.25793,4.25182,4.2555,1645.5
02.01.2020 08:00:00.000,4.2554,4.25743,4.25283,4.25676,2408
02.01.2020 09:00:00.000,4.25674,4.25736,4.25463,4.25575,941.5
02.01.2020 10:00:00.000,4.25575,4.25736,4.25505,4.25645,731
02.01.2020 11:00:00.000,4.25637,4.25645,4.25487,4.25526,660
02.01.2020 12:00:00.000,4.25526,4.25575,4.25225,4.25241,512
02.01.2020 13:00:00.000,4.25246,4.25427,4.25195,4.25235,1396.62
02.01.2020 14:00:00.000,4.25248,4.25258,4.25015,4.25045,928.53
02.01.2020 15:00:00.000,4.25035,4.25056,4.24425,4.24477,1246.61
02.01.2020 16:00:00.000,4.24462,4.24525,4.24327,4.24395,437
02.01.2020 17:00:00.000,4.24385,4.24386,4.24286,4.24315,200.12
02.01.2020 18:00:00.000,4.24309,4.24309,4.24056,4.24106,230.5
02.01.2020 19:00:00.000,4.24105,4.24116,4.24045,4.24085,305.62
02.01.2020 20:00:00.000,4.24075,4.24096,4.23935,4.23976,311.75
02.01.2020 21:00:00.000,4.23936,4.24026,4.2388,4.24026,202
02.01.2020 22:00:00.000,4.23625,4.23876,4.23355,4.23835,1254.11
02.01.2020 23:00:00.000,4.23795,4.23806,4.23677,4.23775,21198.5
03.01.2020 00:00:00.000,4.23796,4.23806,4.23686,4.23785,4226
03.01.2020 01:00:00.000,4.23795,4.23816,4.23707,4.23795,1232
03.01.2020 02:00:00.000,4.23805,4.23876,4.23735,4.23873,372
03.01.2020 03:00:00.000,4.23881,4.23946,4.2388,4.2392,316
03.01.2020 04:00:00.000,4.23921,4.23921,4.23919,4.2392,191
03.01.2020 05:00:00.000,4.23919,4.23929,4.23919,4.23928,178
03.01.2020 06:00:00.000,4.23928,4.24329,4.23913,4.24292,321.5
03.01.2020 07:00:00.000,4.24294,4.24976,4.24275,4.24825,1446.5
03.01.2020 08:00:00.000,4.24835,4.2501,4.24285,4.24973,1282
03.01.2020 09:00:00.000,4.24974,4.25701,4.24851,4.2569,1360
03.01.2020 10:00:00.000,4.2569,4.25709,4.25441,4.25705,1050
03.01.2020 11:00:00.000,4.25705,4.25838,4.25465,4.25645,1545
03.01.2020 12:00:00.000,4.25636,4.25636,4.24863,4.2511,1261.5
03.01.2020 13:00:00.000,4.2511,4.25366,4.24745,4.25225,1184.48
03.01.2020 14:00:00.000,4.25215,4.25215,4.23835,4.23841,1549.67
03.01.2020 15:00:00.000,4.23846,4.24405,4.23775,4.24184,1098.5
03.01.2020 16:00:00.000,4.24162,4.24246,4.24025,4.24157,885.99
03.01.2020 17:00:00.000,4.24158,4.24285,4.24143,4.24216,373.5
03.01.2020 18:00:00.000,4.24212,4.2448,4.24006,4.24148,361
03.01.2020 19:00:00.000,4.24141,4.24384,4.2408,4.24335,593.5
03.01.2020 20:00:00.000,4.24335,4.24368,4.24312,4.24355,313.25
03.01.2020 21:00:00.000,4.24354,4.24355,4.2375,4.23955,250.75
05.01.2020 22:00:00.000,4.24152,4.24235,4.24115,4.24205,477.5
05.01.2020 23:00:00.000,4.24166,4.24315,4.24106,4.24275,7123.25
06.01.2020 00:00:00.000,4.24285,4.24306,4.24256,4.24275,11195.5
06.01.2020 01:00:00.000,4.24286,4.24395,4.24273,4.24382,6770.5
06.01.2020 02:00:00.000,4.24385,4.24396,4.24375,4.24385,1203
06.01.2020 03:00:00.000,4.24395,4.24396,4.24381,4.24386,1035
06.01.2020 04:00:00.000,4.24381,4.24396,4.24371,4.24387,3140
06.01.2020 05:00:00.000,4.24387,4.24396,4.24387,4.24388,2326
06.01.2020 06:00:00.000,4.24387,4.24396,4.24176,4.24328,2085.5
06.01.2020 07:00:00.000,4.24336,4.2467,4.24206,4.24395,1750.62
06.01.2020 08:00:00.000,4.24386,4.2508,4.24385,4.24625,1822.48
06.01.2020 09:00:00.000,4.24635,4.24635,4.23923,4.2413,1736
06.01.2020 10:00:00.000,4.2413,4.24236,4.23985,4.24167,1196.5
06.01.2020 11:00:00.000,4.24166,4.24193,4.23842,4.24019,1213.5
06.01.2020 12:00:00.000,4.24019,4.24237,4.23965,4.24215,1079.62
06.01.2020 13:00:00.000,4.24225,4.24225,4.23875,4.23965,1064.5
06.01.2020 14:00:00.000,4.23955,4.24543,4.23895,4.24185,1399.24
