timestamp,open,high,low,close,volume
01.01.2019 17:00:00.000,3.73839,3.74397,3.73488,3.73968,0.00000
01.01.2019 18:00:00.000,3.73988,3.74059,3.73605,3.74059,0.00000
01.01.2019 19:00:00.000,3.74058,3.74288,3.73968,3.74248,0.00000
01.01.2019 20:00:00.000,3.74238,3.74579,3.74238,3.74358,0.00000
01.01.2019 21:00:00.000,3.74359,3.74669,3.74328,3.74568,0.00000
01.01.2019 22:00:00.000,3.74526,3.74589,3.74454,3.74558,0.00000
01.01.2019 23:00:00.000,3.74568,3.74649,3.74518,3.74578,0.00000
02.01.2019 00:00:00.000,3.74589,3.74589,3.73478,3.73508,0.00000
02.01.2019 01:00:00.000,3.73528,3.73548,3.72908,3.73289,0.00000
02.01.2019 02:00:00.000,3.73269,3.74319,3.73219,3.73987,0.00000
02.01.2019 03:00:00.000,3.73987,3.76449,3.73987,3.75479,0.00000
02.01.2019 04:00:00.000,3.75479,3.76588,3.75448,3.76108,0.00000
02.01.2019 05:00:00.000,3.76109,3.76318,3.75893,3.76058,0.00000
02.01.2019 06:00:00.000,3.76048,3.76468,3.75768,3.75938,0.00000
02.01.2019 07:00:00.000,3.75928,3.76888,3.75778,3.76688,0.00000
02.01.2019 08:00:00.000,3.76698,3.78049,3.76638,3.77899,0.00000
02.01.2019 09:00:00.000,3.77898,3.78468,3.77738,3.78378,0.00000
02.01.2019 10:00:00.000,3.78369,3.78688,3.77819,3.78188,0.00000
02.01.2019 11:00:00.000,3.78184,3.78338,3.77728,3.77898,0.00000
02.01.2019 12:00:00.000,3.77898,3.78859,3.77878,3.78678,0.00000
02.01.2019 13:00:00.000,3.78651,3.78869,3.78598,3.78839,0.00000
02.01.2019 14:00:00.000,3.78849,3.78929,3.78298,3.78318,0.00000
02.01.2019 15:00:00.000,3.78308,3.78409,3.78088,3.78198,0.00000
02.01.2019 16:00:00.000,3.78198,3.78409,3.78138,3.78268,0.00000
02.01.2019 17:00:00.000,3.78278,3.79534,3.77778,3.78119,0.00000
02.01.2019 18:00:00.000,3.77948,3.80019,3.77588,3.79858,0.00000
02.01.2019 19:00:00.000,3.79859,3.79928,3.78489,3.78829,0.00000
02.01.2019 20:00:00.000,3.78818,3.78919,3.78474,3.78729,0.00000
